# target=instancias/starrynight.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00318372	7372.8
1	0.0299284	7327.54
2	0.0557852	7255.03
3	0.0824047	7240.69
4	0.108982	7231.59
5	0.13475	7214.15
6	0.160383	7213.36
7	0.185798	7172.26
8	0.211084	7168.16
9	0.236506	7091.48
10	0.262118	7079.82
11	0.287645	6944.45
12	0.314373	6942.78
13	0.340672	6941.13
14	0.36761	6907.97
15	0.393421	6898.69
16	0.419029	6781.41
17	0.446307	6775.8
19	0.497405	6743.17
20	0.523301	6739.5
21	0.549442	6707.06
22	0.575284	6696.94
23	0.601042	6690.45
24	0.627648	6678.26
25	0.654164	6618.32
26	0.680663	6618.21
27	0.70822	6589.07
28	0.735753	6588.79
29	0.762604	6580.31
30	0.788937	6552.97
31	0.814945	6520.76
32	0.841238	6511.98
33	0.867517	6496.3
34	0.894428	6476.33
35	0.921018	6475.93
36	0.946934	6443.68
37	0.972956	6430.5
38	0.999729	6418.14
39	1.02642	6417.79
40	1.05312	6415.8
41	1.08008	6404.03
42	1.10659	6397.32
43	1.13298	6392.61
44	1.1592	6384.97
45	1.18605	6382.46
46	1.21512	6332.46
47	1.24336	6322.3
48	1.26983	6304.13
49	1.29747	6270.09
50	1.32473	6261.68
51	1.35152	6228.54
52	1.37786	6212.3
53	1.40468	6139.31
54	1.4313	6139.27
55	1.45745	6135.94
56	1.48445	6131.43
57	1.51183	6129.92
58	1.53916	6123.52
59	1.56554	6103.32
60	1.59251	6099.87
61	1.62046	6058.97
62	1.64705	6053.86
63	1.67398	5872.18
64	1.70076	5867.37
65	1.72735	5837.77
66	1.75423	5833.19
67	1.78109	5819.07
68	1.80811	5799.52
69	1.83456	5729.4
70	1.86127	5717.9
71	1.88905	5631.95
72	1.91593	5616.14
73	1.94271	5616.03
74	1.97012	5597
75	1.99782	5596.65
76	2.02481	5595.91
77	2.05208	5581.32
78	2.07911	5553.47
79	2.10627	5552.88
80	2.1334	5543.77
81	2.16056	5538.83
82	2.18811	5538.69
83	2.21523	5537.6
84	2.24239	5522.81
85	2.2698	5447.95
86	2.29717	5436.96
87	2.32423	5435.96
88	2.35225	5433.74
89	2.3796	5410.03
90	2.40714	5402.91
91	2.43455	5402.28
92	2.46219	5392.91
