# target=instancias/starrynight.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.0017177	7753.45
1	0.018113	7735.91
2	0.03426	7735.89
3	0.0502792	7687.98
4	0.0707354	7676.86
5	0.0879148	7676.02
6	0.104012	7656.46
7	0.120837	7656.46
8	0.137043	7647.44
9	0.154112	7628.19
10	0.171003	7615.79
11	0.189097	7607.55
12	0.205243	7603.05
13	0.228844	7601.94
14	0.246274	7587.84
15	0.262435	7580.9
16	0.278945	7580.5
17	0.295408	7559.11
18	0.312078	7550.56
19	0.328323	7485.99
20	0.344689	7482.81
21	0.361673	7481.23
22	0.379024	7474.18
23	0.396265	7468.46
24	0.423006	7454.97
25	0.439633	7448.08
26	0.45602	7441.51
27	0.472409	7441.49
28	0.488883	7395.62
29	0.506445	7382.86
30	0.523446	7379.18
31	0.539963	7378.8
32	0.55831	7246.98
33	0.578331	7240.58
34	0.599542	7198.26
35	0.617436	7163.81
36	0.635738	7119.65
37	0.653394	7119.29
38	0.670122	7112
39	0.687259	7108.95
40	0.703983	7108.87
41	0.721664	7070.94
42	0.739504	7024.66
43	0.756438	7013.35
44	0.77336	7008.75
45	0.79026	6992.99
46	0.807145	6945.93
47	0.824063	6919.7
48	0.841437	6888.06
49	0.858362	6872.63
50	0.875707	6793.16
51	0.893497	6760.26
52	0.911459	6734
53	0.928466	6728.13
54	0.946101	6706.81
55	0.963161	6699.44
56	0.980112	6690.69
57	1.00122	6604.03
58	1.01986	6575.94
59	1.03707	6573.43
60	1.05538	6552.25
61	1.07237	6550.88
62	1.08946	6527.38
63	1.10664	6513.02
64	1.12394	6472.31
65	1.14239	6464.1
66	1.16166	6458.3
67	1.17976	6447.66
68	1.19686	6423.06
69	1.2141	6423.02
70	1.2313	6390.37
71	1.25012	6365.54
72	1.26728	6353.52
73	1.28446	6334.19
74	1.30167	6334.02
75	1.31896	6330.79
76	1.33626	6294.54
77	1.35358	6281.79
78	1.37091	6273.97
79	1.38902	6272.32
80	1.40905	6272.31
81	1.42733	6191.91
82	1.44502	6185.55
83	1.46272	6180.28
84	1.48022	6179.39
85	1.49847	6172.36
86	1.5158	6125.4
87	1.53314	6125.15
88	1.55063	6119.87
89	1.5681	6116.07
90	1.58566	6059.43
91	1.61292	6043.4
92	1.63023	6020.41
93	1.64757	5997.87
94	1.66497	5993.72
95	1.68241	5947.49
96	1.69985	5945.34
97	1.71941	5945.21
98	1.73828	5920.92
99	1.75682	5874.49
100	1.77434	5859.33
101	1.79182	5843.82
102	1.81176	5840.76
103	1.83223	5838.01
104	1.85066	5824.89
105	1.8682	5813.15
106	1.88588	5800.61
107	1.90368	5797.72
108	1.92231	5796.96
109	1.94011	5795.38
110	1.95846	5778.14
111	1.97625	5759.3
112	1.99405	5757.36
113	2.0119	5755.96
114	2.03047	5706.2
115	2.04898	5694.89
116	2.0671	5676.65
117	2.08584	5675.54
118	2.1047	5671.04
119	2.12319	5638.57
120	2.14164	5624.83
121	2.1596	5592.59
122	2.17756	5587.07
123	2.19555	5568.82
124	2.21369	5537.53
125	2.23198	5537.31
126	2.25086	5527.93
127	2.27011	5523.73
128	2.28812	5493.43
129	2.30617	5482.17
130	2.32429	5445.66
131	2.34313	5400.21
132	2.36204	5383.72
133	2.38139	5382.56
134	2.40045	5357.19
135	2.42083	5351.02
136	2.44001	5343.53
137	2.45972	5338.53
138	2.48778	5328.74
139	2.50756	5303.03
140	2.52601	5297.84
141	2.5451	5285.08
142	2.56553	5281.52
143	2.59365	5277.76
144	2.61253	5242.35
145	2.63134	5238.62
146	2.65081	5236.95
147	2.66938	5234.89
148	2.6883	5217.47
149	2.72702	5215.69
150	2.74572	5212.95
151	2.76467	5203.41
152	2.78343	5203.33
153	2.80334	5182.33
154	2.82261	5113.87
155	2.84236	5112.56
156	2.86097	5111.17
157	2.87942	5110.76
158	2.89851	5100.91
159	2.91718	5088.35
160	2.93563	5064.3
161	2.95413	5007.81
162	2.973	4999.95
163	2.99148	4994.06
164	3.01099	4964.47
