# target=instancias/bach.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00189408	20190.2
1	0.0182474	20133.2
2	0.0342083	20132.8
3	0.0506438	20102.9
4	0.0672236	19983
5	0.0837817	19926.1
6	0.100176	19807.1
7	0.116346	19771.3
8	0.132853	19734.7
9	0.149359	19637.8
10	0.165912	19625.1
11	0.182404	19624.8
12	0.198742	19623.1
13	0.215258	19525.3
14	0.233169	19421.4
15	0.257949	19388.9
16	0.278042	19361.1
17	0.299313	19353.6
18	0.316555	19300.2
19	0.333642	19279.3
20	0.35025	19279.1
21	0.366872	19244.4
22	0.383421	19238.4
23	0.401007	19228
24	0.419666	19161.5
25	0.43772	19058.8
26	0.455825	19003.6
27	0.473158	18996.5
28	0.490222	18989.1
29	0.507092	18977.3
30	0.524425	18870.8
31	0.541565	18744.6
32	0.559059	18650.1
33	0.577453	18627.4
34	0.595025	18611.7
35	0.612859	18611.6
36	0.631379	18566.5
37	0.649444	18434
38	0.667469	18358.1
39	0.684676	18350.7
40	0.70203	18339.6
41	0.719947	18167.2
42	0.738417	18055.1
43	0.756054	18042.6
44	0.774144	18006.1
45	0.791731	17967.2
46	0.809555	17962.4
47	0.82756	17944.7
48	0.846031	17919.8
49	0.864575	17872.6
50	0.881865	17833.4
51	0.899206	17814.3
52	0.916731	17594.4
53	0.934653	17544.5
54	0.952341	17406.1
55	0.970203	17384.7
56	0.988336	17347.3
57	1.00702	17264.8
58	1.02533	17200.9
59	1.04397	17171.1
60	1.06295	17169.1
61	1.08121	17150.4
62	1.10048	17149.3
63	1.12089	17123
64	1.14031	17105.1
65	1.15835	17103
66	1.17652	17084.2
67	1.19439	17067
68	1.21327	17059.1
69	1.23192	17045.3
70	1.25074	17038.6
71	1.26972	17018.2
72	1.28971	16962.3
73	1.31171	16908.7
74	1.33196	16893.9
75	1.35276	16881.2
76	1.38129	16879
77	1.41477	16845.7
78	1.43704	16839.9
79	1.45565	16772.3
80	1.47414	16693.9
81	1.49435	16654.1
82	1.51271	16625.2
83	1.53341	16472.9
84	1.55336	16353.9
85	1.57442	16318.7
86	1.59333	16314.7
87	1.61195	16263.9
88	1.63104	16245.8
89	1.65065	16208.1
90	1.66997	16191.3
91	1.68906	16169.5
92	1.70813	16127.9
93	1.7272	16084.2
94	1.7468	15965.1
95	1.7659	15918.8
96	1.78545	15899.2
97	1.80514	15893.2
98	1.8248	15756.9
99	1.84354	15743.3
100	1.86292	15685.5
101	1.88336	15622.1
102	1.90343	15621.2
103	1.92258	15605.6
104	1.94182	15601.2
105	1.96188	15318.8
106	1.98193	15317.2
107	2.00187	15292.7
108	2.02106	15256
109	2.04034	15169
110	2.05993	15033.4
111	2.08018	15031.5
112	2.09926	15017.1
113	2.11898	15002
114	2.13854	14949.3
115	2.1579	14879.7
116	2.17734	14841
117	2.19686	14836.5
118	2.21647	14743.5
119	2.23642	14704.1
120	2.25632	14693.3
121	2.27741	14691.7
122	2.29719	14640.8
123	2.31669	14638.6
124	2.33703	14627.9
125	2.35741	14621.8
126	2.37741	14529.7
127	2.39705	14469.2
128	2.41676	14360.4
129	2.43721	14350.6
130	2.45764	14349.4
131	2.47797	14289
132	2.4979	14204.8
133	2.51906	14204.7
134	2.53932	14116.3
135	2.56009	14115.9
136	2.58061	14092
137	2.60217	14063.2
138	2.625	14044.8
139	2.64618	13981
140	2.66719	13953
141	2.68792	13937.3
142	2.70861	13917.9
143	2.72891	13796.5
144	2.74882	13787.3
145	2.76942	13782.2
146	2.7899	13782
147	2.81039	13766.8
148	2.83105	13741.4
149	2.85105	13737.3
150	2.87228	13730.4
151	2.89367	13729.1
152	2.91408	13699.9
153	2.93607	13677.6
154	2.95686	13650.7
155	2.9775	13590.2
156	2.99855	13590.1
157	3.01902	13505.8
158	3.03989	13492.9
159	3.06058	13474.3
160	3.08153	13466
161	3.1026	13430
162	3.12337	13390
163	3.14527	13229.2
164	3.16585	13197.7
165	3.18686	13168.1
166	3.20836	13164.5
167	3.22949	13137.4
168	3.25008	13077.1
169	3.27127	13076.7
170	3.29241	13056.3
171	3.31772	13053.3
172	3.34041	13052
173	3.36215	13023.1
174	3.38296	13021.5
175	3.40388	12950.3
176	3.4256	12832.9
177	3.4468	12818.5
178	3.46773	12813.1
179	3.48917	12770.9
180	3.51288	12710.2
181	3.53984	12696.5
182	3.56181	12664.7
183	3.58352	12603.8
184	3.60487	12596
185	3.62779	12528.3
186	3.64895	12502.6
187	3.67019	12500.1
188	3.69264	12494.8
189	3.71379	12475.9
190	3.73485	12445.2
191	3.75621	12440
192	3.77792	12418.7
193	3.79948	12417.8
194	3.82079	12417.7
195	3.84218	12337.3
196	3.86443	12322.3
197	3.8859	12242.5
198	3.90746	12230.4
199	3.93	12227.1
200	3.95143	12185.1
201	3.97335	12164.9
202	3.99586	12156
203	4.01735	12076.4
204	4.04247	12068.4
205	4.06934	12042.8
206	4.10027	12011.6
207	4.14273	11928.8
208	4.1909	11799
209	4.22191	11753.1
210	4.24755	11751.4
211	4.27202	11744.9
212	4.29501	11724.9
213	4.3173	11694.7
214	4.34009	11681
215	4.36177	11677.3
216	4.38529	11585.7
217	4.40831	11585.5
218	4.43182	11580.8
219	4.45397	11573
220	4.47701	11565.6
221	4.49959	11517.4
222	4.52538	11507.4
223	4.54793	11424.4
224	4.57002	11353.1
225	4.59491	11352.2
226	4.61832	11339
227	4.64085	11329
228	4.66444	11318.4
229	4.6874	11317.8
230	4.71073	11306.2
231	4.73437	11280.1
232	4.75669	11279.8
233	4.78213	11258
234	4.80877	11226.7
235	4.83394	11206.7
236	4.85664	11144.7
237	4.87991	11106.4
238	4.90259	10985.2
239	4.92624	10975.6
240	4.95199	10905.5
241	4.97518	10845.8
242	4.99828	10842.9
243	5.02071	10796.6
244	5.04358	10696.7
245	5.0671	10661.3
246	5.09039	10554.8
247	5.11471	10554.1
248	5.13855	10538.2
249	5.16243	10440.8
250	5.18611	10435
251	5.20972	10433.1
252	5.23443	10430.9
253	5.25796	10391.1
254	5.28174	10242.4
255	5.3055	10241.7
256	5.32881	10233
257	5.35213	10228.3
258	5.37538	10206.6
259	5.39903	10149
260	5.42232	10148.7
261	5.44558	10137.8
262	5.46997	10132.2
263	5.49401	10131.5
264	5.51732	10089.9
265	5.54138	10041.1
266	5.56644	10041.1
267	5.59005	10030.2
268	5.61334	9988.77
269	5.63706	9960.31
270	5.66012	9906
271	5.68383	9798.3
272	5.70756	9779.09
273	5.73121	9767.42
274	5.75505	9757.1
275	5.77862	9756.44
276	5.80244	9753.14
277	5.82594	9677.39
278	5.84967	9606.05
279	5.87311	9591.84
280	5.89718	9591.26
281	5.92101	9465.86
282	5.9445	9463.93
283	5.9684	9461.11
284	5.9923	9450.01
285	6.01615	9413.18
286	6.04027	9399.14
287	6.06922	9353.74
288	6.10249	9315.9
289	6.12708	9243.97
290	6.15151	9237.39
291	6.17588	9229.59
292	6.19965	9212.29
293	6.22462	9202.57
294	6.24869	9183.4
295	6.27302	9170.98
296	6.29743	9170.14
297	6.32128	9155.92
298	6.34503	9090.05
299	6.36943	9078.33
300	6.39426	9078.09
301	6.41811	9075.9
302	6.44246	9075.74
303	6.46642	9053.76
304	6.49004	9026.59
305	6.51326	9025.77
306	6.53671	9018.84
307	6.56039	8990.28
308	6.58429	8983.77
309	6.608	8972.77
310	6.63214	8970.81
311	6.65571	8966.28
312	6.67968	8953.09
313	6.70454	8921.88
314	6.72823	8920.79
315	6.75285	8908.9
316	6.77714	8904.23
317	6.80138	8858.22
318	6.825	8848.38
319	6.84879	8827.79
320	6.87274	8750.01
321	6.90422	8739.11
322	6.93119	8738.05
323	6.95641	8721.85
324	6.98164	8678.89
325	7.0065	8613.44
326	7.03129	8612.66
327	7.05498	8595.74
328	7.07943	8594.77
329	7.10366	8580.5
330	7.12776	8577.86
331	7.15301	8552.48
332	7.17746	8529.82
333	7.20131	8508.89
334	7.2254	8420.23
335	7.24931	8400.83
336	7.27396	8399.76
337	7.29839	8396
338	7.32292	8324.39
339	7.3472	8304.19
340	7.37149	8123.34
341	7.39613	8069.1
342	7.42101	8066.89
343	7.44612	8063.9
344	7.47067	8063.59
345	7.49563	8018.57
346	7.52075	8018.24
347	7.54543	8009.29
348	7.57024	8003.47
349	7.5957	7962.26
350	7.621	7942.9
351	7.64556	7942.41
352	7.6709	7940.7
353	7.69542	7924.38
354	7.72047	7905.75
355	7.74537	7859.35
356	7.77105	7841.32
357	7.79637	7839.67
358	7.82114	7798.71
359	7.846	7787.52
360	7.87212	7773.08
361	7.897	7772.34
362	7.92191	7730.2
363	7.9489	7727.8
364	7.9744	7718.99
365	7.99917	7718.79
366	8.02407	7714.88
367	8.04982	7652.73
368	8.07511	7629.04
369	8.10104	7613.21
370	8.12648	7603.29
371	8.1527	7553.07
372	8.17893	7531.68
373	8.20399	7531.35
374	8.22925	7453.84
375	8.25479	7453.2
376	8.2809	7440.31
377	8.30668	7428.7
378	8.33182	7379.61
379	8.35716	7357
380	8.38315	7354.65
381	8.40859	7341.21
382	8.43433	7325.01
383	8.46024	7277.65
384	8.48592	7277.05
385	8.51296	7272.68
386	8.53934	7270.12
387	8.56563	7268.32
388	8.59111	7258.26
389	8.61651	7257.92
390	8.64219	7257.58
391	8.66788	7257.41
392	8.69466	7254.2
393	8.72062	7238.42
394	8.74622	7236.71
395	8.77239	7236.7
396	8.7983	7216.83
397	8.82506	7171.52
398	8.85175	7167.64
399	8.87892	7158.49
400	8.90511	7155.69
401	8.93192	7142.28
402	8.95923	7105.93
403	8.98562	7074.22
404	9.0119	7068.62
405	9.03909	7033.79
406	9.07215	7032.51
407	9.10123	7013.74
408	9.13843	6972.14
409	9.16876	6949.49
410	9.19696	6938.59
411	9.22428	6935.64
412	9.2512	6935.53
413	9.27768	6933.43
414	9.30476	6932.69
415	9.33356	6925.36
416	9.36076	6892.45
417	9.38736	6885.03
418	9.41534	6883.84
419	9.44233	6843.58
420	9.46966	6821.36
421	9.49694	6818.54
422	9.52426	6818.45
423	9.55312	6805.78
424	9.58051	6805.75
425	9.60713	6771.05
426	9.63507	6737.02
