# target=instancias/mondriaan.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00187275	6410.15
1	0.0199291	6401.66
2	0.0382781	6390.22
3	0.0560707	6389.97
4	0.0737044	6368.27
5	0.0918118	6357.42
6	0.10978	6315.61
7	0.128124	6302.39
8	0.146381	6302.16
9	0.164747	6271.02
10	0.182905	6234.75
11	0.200883	6219.75
12	0.218859	6219.74
13	0.236763	6212.41
14	0.255972	6193.49
15	0.274872	6155.2
16	0.292909	6147.7
17	0.310838	6147.29
18	0.329013	6141.13
19	0.347538	6109.2
20	0.365796	6106.14
21	0.384377	6106.13
22	0.402641	6093.71
23	0.420821	6079.71
24	0.439444	6079.64
25	0.458067	6070.63
26	0.477244	6070.56
27	0.496267	6063.52
28	0.515241	6063.25
29	0.533687	6045.05
30	0.553001	6035.72
31	0.57186	6035.62
32	0.590288	6030.15
33	0.609025	6030.08
34	0.627812	6029.36
35	0.647012	6020.38
36	0.666024	5998.14
37	0.685137	5970.91
38	0.704248	5969.84
39	0.722649	5967.85
40	0.741345	5967.82
41	0.760797	5923.01
42	0.780076	5918.58
43	0.799413	5918.41
44	0.818514	5918.32
45	0.838067	5911.27
46	0.856988	5899.61
47	0.876087	5899.26
48	0.895497	5890.96
49	0.914486	5890.56
50	0.933787	5885.89
51	0.952856	5885.53
52	0.971784	5874.77
53	0.990766	5872.74
54	1.00988	5872.46
55	1.02995	5870.95
56	1.0491	5848.14
57	1.06819	5802.87
58	1.08791	5773.54
59	1.10765	5772.48
60	1.12736	5714.54
61	1.14719	5714.36
62	1.16697	5692.79
63	1.1868	5651.58
64	1.20614	5643.95
65	1.226	5608.16
66	1.24724	5607.91
67	1.26666	5607.69
68	1.28612	5605.43
69	1.30589	5604.73
70	1.32521	5588.05
71	1.34604	5587.33
72	1.36619	5587.31
73	1.3858	5564.14
74	1.40542	5563.85
75	1.42553	5538.27
76	1.44774	5527.33
77	1.46776	5494.23
78	1.488	5467.57
79	1.50864	5447.04
80	1.52861	5404.31
81	1.54951	5404.3
82	1.56973	5380.56
83	1.59038	5379.79
84	1.61123	5379.75
85	1.63148	5340.39
86	1.65321	5281.63
87	1.67409	5280.27
88	1.69401	5279.86
89	1.71406	5279.77
90	1.73713	5236.84
91	1.77405	5224.51
92	1.79881	5205.75
93	1.8204	5202.09
94	1.84306	5166.65
95	1.86838	5166.25
96	1.88901	5164.54
97	1.91097	5134.96
98	1.93259	5119.78
99	1.95347	5118.23
100	1.97482	5102.61
101	1.99623	5080.24
102	2.01819	5014.22
103	2.03952	5002.82
104	2.06137	4987.47
105	2.08228	4916.21
106	2.10547	4899.63
107	2.12685	4880.73
108	2.1477	4880.2
109	2.1685	4874.18
110	2.19018	4868.11
111	2.21101	4865.89
112	2.2319	4852.74
113	2.25348	4849.97
114	2.27523	4802.21
115	2.29707	4801.94
116	2.318	4761.79
117	2.33949	4761.54
118	2.36066	4761.45
119	2.38136	4735.38
120	2.40223	4728.26
121	2.42376	4728.26
122	2.44517	4700.21
123	2.46589	4689.68
124	2.48683	4660.2
125	2.50856	4656.02
126	2.53034	4652.82
127	2.552	4649.6
128	2.57363	4645.59
129	2.59483	4629.91
130	2.61597	4623.87
131	2.63732	4618.91
132	2.65929	4611.25
133	2.68148	4587.41
134	2.70422	4565.63
135	2.72637	4559.14
136	2.74761	4552.32
137	2.76922	4540.75
138	2.79072	4525.73
139	2.81314	4509.12
140	2.8349	4491.89
141	2.85639	4478.54
142	2.87775	4465.01
143	2.89942	4462.98
144	2.92106	4457.38
145	2.94439	4443.8
146	2.96655	4434.36
147	2.99085	4430.19
148	3.02238	4416.93
150	3.09845	4412.48
151	3.1299	4409.86
152	3.16735	4400.4
153	3.1959	4400.19
154	3.21802	4400.08
155	3.23955	4371.13
156	3.26127	4363.16
157	3.2836	4355.3
158	3.30578	4353.91
159	3.32811	4353.76
160	3.35059	4353.38
161	3.37263	4318.94
162	3.39443	4299.23
163	3.41662	4292.2
164	3.43863	4292.17
165	3.46088	4279.52
166	3.48297	4272.9
167	3.50534	4266.13
168	3.52716	4261.29
169	3.54976	4257.46
170	3.57195	4254.66
171	3.59374	4243.87
172	3.61598	4243.6
173	3.63843	4243.45
174	3.66073	4243.37
175	3.68387	4213.12
176	3.70592	4204.78
177	3.72789	4195.68
178	3.7508	4189.77
179	3.77352	4182.25
180	3.79543	4178.08
181	3.81784	4175.94
182	3.8407	4108.92
183	3.8734	4065.98
184	3.90697	4064.69
185	3.93014	4063.46
186	3.95267	4049.22
187	3.97504	4040.07
188	3.99765	4039.97
189	4.02154	4037.72
190	4.05559	4035.74
191	4.07797	4034.94
192	4.09975	4027.47
193	4.12125	4026.75
194	4.14276	4012.49
195	4.16437	4012.38
196	4.18621	4003.86
197	4.20794	4000.81
198	4.22991	3992.95
199	4.25196	3987.74
200	4.27434	3926.39
201	4.29635	3886.68
202	4.31825	3885.39
203	4.34075	3869.11
204	4.36253	3869.03
205	4.38456	3861.95
206	4.40752	3861.62
207	4.42952	3861.43
208	4.45164	3854.97
209	4.47341	3853.15
210	4.4952	3852.94
211	4.51712	3852.89
212	4.53912	3815.51
213	4.5609	3812.33
214	4.5831	3802.05
215	4.60562	3787.17
216	4.62758	3785.13
217	4.65016	3749.04
218	4.67231	3745.89
219	4.69442	3721.92
220	4.71652	3721.8
221	4.73913	3721.7
222	4.76128	3718.39
223	4.7836	3710.17
224	4.80576	3709.71
225	4.82815	3695
226	4.85112	3688.06
227	4.87502	3652.11
228	4.89786	3626.84
229	4.92028	3614.58
230	4.9425	3612.36
231	4.9652	3612.22
232	4.98869	3576.56
233	5.01182	3549.45
234	5.03445	3546.69
235	5.05704	3546.62
236	5.08021	3517.93
237	5.10272	3509.34
238	5.12515	3493.4
239	5.14762	3493.3
240	5.16998	3473.98
241	5.19271	3467.48
242	5.21521	3466.4
243	5.23879	3465.46
244	5.26145	3462.84
245	5.28449	3451.1
246	5.30809	3450.13
247	5.33093	3447.08
248	5.35367	3446.84
249	5.37635	3444.19
250	5.39917	3436.33
251	5.42264	3435.19
252	5.44555	3434.38
253	5.46882	3434.37
254	5.49169	3433.61
255	5.51449	3407.1
256	5.53749	3397.96
257	5.56052	3397.84
258	5.58346	3387.88
259	5.60684	3383.33
260	5.63122	3372.09
261	5.65433	3372
262	5.67748	3367.51
263	5.7009	3367.15
264	5.72444	3367.13
265	5.74794	3365.45
266	5.77082	3365.39
267	5.79393	3364.37
268	5.81749	3364.33
269	5.8407	3359.81
270	5.8644	3352.69
271	5.88748	3352.49
272	5.9115	3344.56
274	5.95819	3343.82
275	5.98141	3337.65
276	6.00462	3336.02
277	6.02845	3327.96
278	6.05198	3327.05
279	6.0754	3309.92
280	6.0995	3309.88
281	6.12351	3280.53
282	6.1469	3276.76
283	6.1721	3276.72
284	6.19988	3276.64
285	6.22378	3267.55
286	6.24725	3247.66
287	6.27146	3247.17
288	6.29528	3241.82
289	6.31887	3241.57
290	6.34298	3234.74
291	6.36738	3234.42
292	6.39108	3224.51
293	6.4148	3223.93
294	6.43834	3223.81
295	6.46212	3222.86
296	6.48638	3208.5
297	6.51008	3198.71
298	6.53372	3184.07
299	6.55739	3183.3
300	6.58139	3151.94
301	6.60559	3150.82
302	6.63002	3126.34
303	6.65412	3092.41
304	6.67874	3092.1
305	6.70304	3038.75
306	6.72698	3037.08
307	6.75152	3036.49
308	6.7754	3035.72
309	6.79936	3035.37
310	6.82361	3014.71
311	6.84876	3013.97
312	6.87377	3013.95
313	6.89832	3008.78
314	6.92567	3008.24
315	6.95168	3002.65
316	6.97963	2995.94
317	7.00718	2967.71
318	7.03178	2963.62
319	7.05644	2951.96
320	7.08101	2950.44
321	7.10568	2950.41
322	7.13035	2935.59
323	7.15526	2935.5
324	7.17996	2935.43
325	7.20447	2891.99
326	7.2291	2840.58
327	7.25443	2838.46
328	7.27954	2838.28
329	7.30501	2838.21
330	7.33003	2814.45
331	7.35562	2811.29
332	7.38082	2803.37
333	7.40799	2802.75
334	7.43332	2801.64
335	7.46248	2801.42
336	7.48762	2799.8
337	7.51297	2785.47
338	7.53859	2759.01
339	7.56357	2757.69
340	7.58922	2750.35
341	7.61499	2748.51
342	7.64003	2724.66
343	7.66535	2722.37
344	7.69116	2708.88
345	7.71777	2675.21
346	7.74399	2673.44
347	7.76943	2644.04
348	7.79484	2644
349	7.82047	2642.54
350	7.84595	2636.78
351	7.87152	2636.58
352	7.89707	2614.99
353	7.92277	2605.44
354	7.9493	2590.91
355	7.9747	2590.08
356	8.00019	2579.53
357	8.02579	2579.44
358	8.05197	2578.85
359	8.07909	2576.49
360	8.10504	2563.1
361	8.13069	2563.09
362	8.15657	2547.81
363	8.1827	2545.95
364	8.20889	2531.66
365	8.2352	2524.1
366	8.26156	2523.79
367	8.28807	2523.63
368	8.3141	2517.53
369	8.34027	2511.12
370	8.36606	2508.93
371	8.39212	2507.72
372	8.41853	2507.17
373	8.44487	2499.25
374	8.47085	2497.62
375	8.49761	2496.55
376	8.52378	2493.87
377	8.55002	2493.08
378	8.5767	2481.8
379	8.60321	2476.33
380	8.62921	2467.27
381	8.65504	2458.69
382	8.68131	2437.88
383	8.70826	2436.07
384	8.73454	2432.93
385	8.7609	2431.57
386	8.78824	2431.18
387	8.81491	2430.57
388	8.84133	2427.57
389	8.86756	2427.57
390	8.89491	2426.46
391	8.92117	2421.69
392	8.94744	2420.38
393	8.97387	2420.32
394	9.00107	2420.23
395	9.02826	2414.36
396	9.05499	2410.69
397	9.0815	2409.47
398	9.10795	2409.22
399	9.13704	2408.48
