# target=instancias/starrynight.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.0017671	10372.9
1	0.0212584	10344.7
2	0.0402445	10336.3
3	0.0597369	10297
4	0.0788215	10244.5
5	0.0981703	10244.4
6	0.117315	10224
7	0.136799	10125.7
8	0.15584	10122.7
9	0.174739	9949.58
10	0.193746	9907.86
11	0.214207	9869.5
12	0.233558	9832.18
13	0.252831	9825.8
14	0.272348	9816.27
15	0.292038	9815.85
16	0.311236	9813.22
17	0.330602	9804.94
18	0.349948	9753.98
19	0.369301	9716.3
20	0.388558	9715.03
21	0.408078	9689.76
22	0.427763	9684.51
23	0.447265	9627.26
24	0.467378	9595.64
25	0.487137	9557.81
26	0.507671	9551.28
27	0.527436	9536.22
28	0.547328	9534.74
29	0.567266	9440.95
30	0.586973	9438.79
31	0.608961	9413.92
32	0.629318	9413.24
33	0.650755	9333.82
34	0.670811	9289.81
35	0.690564	9282.28
36	0.710674	9247.05
37	0.730686	9236.71
38	0.750643	9235.15
39	0.770344	9234.09
40	0.790111	9206.9
41	0.809927	9174.08
42	0.829737	9163.71
43	0.849673	9094.72
44	0.869935	9067.59
45	0.889798	9017.18
46	0.909514	8996.44
47	0.929631	8996.26
48	0.950647	8986.69
49	0.97165	8954.61
50	0.992127	8869.69
51	1.0124	8863.7
52	1.03305	8843.49
53	1.05369	8787.25
54	1.07408	8768.03
55	1.09557	8767.14
56	1.11626	8707.65
57	1.13659	8692.97
58	1.15697	8671.51
59	1.17781	8670.53
60	1.19861	8670.19
61	1.22	8659.11
62	1.2404	8647.75
63	1.26103	8647.38
64	1.28212	8628.25
65	1.30309	8628.19
66	1.32383	8613.36
67	1.34432	8613.15
68	1.36472	8582.4
69	1.38551	8575.23
70	1.40716	8574.89
71	1.42759	8561.67
72	1.44827	8558.66
73	1.4693	8546.46
74	1.4912	8452.11
75	1.51223	8447.64
76	1.5331	8447.47
77	1.55396	8387.76
78	1.57466	8351.57
79	1.59554	8351.31
80	1.61669	8320.98
81	1.63819	8318.86
82	1.65946	8274.93
83	1.68015	8274.1
84	1.70108	8254.94
85	1.72261	8244.42
86	1.74435	8215.54
87	1.76548	8190.57
88	1.78715	8179.16
89	1.80886	8144.73
90	1.83085	8142.38
91	1.85969	8114.98
92	1.88332	8075.88
93	1.90582	8063.06
94	1.92893	8050.9
95	1.95154	8040.17
96	1.97422	8039.92
97	1.99682	8038.79
98	2.01841	8036.87
99	2.03994	7989.9
100	2.06135	7956.21
101	2.08297	7954.02
102	2.10456	7940.73
103	2.1271	7900.68
104	2.14901	7900.48
105	2.17037	7899.93
106	2.19184	7882.68
107	2.21349	7871.36
108	2.23507	7839.58
109	2.25682	7823.97
110	2.27891	7822.5
111	2.30111	7775.73
112	2.32278	7763.34
113	2.34474	7695.7
