# target=instancias/mona.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00184228	13189.2
1	0.0196996	13167.5
2	0.0365625	13166.9
3	0.0531124	13161.6
4	0.0695638	13140.3
5	0.086214	13110
6	0.10305	13098.1
7	0.119719	13095.4
8	0.137786	13060.1
9	0.155741	13013
10	0.172699	12987.7
11	0.189503	12977.7
12	0.206089	12925.8
13	0.222638	12857.7
14	0.239445	12857.6
15	0.256518	12852
16	0.273437	12809.8
17	0.290069	12754
18	0.306659	12697.5
19	0.323816	12648
20	0.340751	12643
21	0.357982	12579.5
22	0.374986	12576.9
23	0.392012	12521.1
24	0.409016	12453
25	0.426043	12439.7
26	0.443047	12384.5
27	0.4613	12283.4
28	0.478987	12282.3
29	0.496954	12270.1
30	0.514848	12239.4
31	0.532377	12221.4
32	0.549794	12164.8
33	0.566947	12148.1
34	0.584409	12075.9
35	0.60226	12075.3
36	0.620195	11947.3
37	0.638322	11901.5
38	0.655884	11862.1
39	0.673949	11799.8
40	0.692352	11769.7
41	0.71076	11767.7
42	0.72923	11766.3
43	0.747433	11746.4
44	0.765401	11738.2
45	0.783613	11724.8
46	0.801425	11707.7
47	0.819053	11635.5
48	0.836839	11630.5
49	0.854821	11616.3
50	0.872486	11616
51	0.890191	11608.3
52	0.90821	11608.3
53	0.926093	11596.6
54	0.944076	11552.5
55	0.96193	11533.1
56	0.980105	11476.8
57	0.998466	11469.7
58	1.01681	11406.1
59	1.03543	11362.3
60	1.05385	11246.3
61	1.07213	11206.4
62	1.09053	11198.3
63	1.10943	11171.8
64	1.12754	11155.3
65	1.14614	11094.7
66	1.16438	11090.2
67	1.18256	10993.9
68	1.20145	10905
69	1.22018	10878.8
70	1.23875	10855.7
71	1.25716	10855.6
72	1.27572	10810.3
73	1.29408	10809.2
74	1.31286	10794.2
75	1.33141	10777.4
76	1.3508	10765.9
77	1.3692	10720.4
78	1.38757	10649.4
79	1.40579	10623.2
80	1.4252	10556.2
81	1.44456	10532.9
82	1.46314	10516.2
83	1.48179	10470.9
84	1.50125	10459
85	1.52052	10453
86	1.5411	10450.9
87	1.55962	10399.2
88	1.57891	10362.4
89	1.59763	10356.4
90	1.61653	10275.8
91	1.63573	10275.6
92	1.65664	10275
93	1.67554	10209
94	1.69454	10180.1
95	1.71338	10147.5
96	1.73246	10123.1
97	1.75245	10118.6
98	1.77225	10118.4
99	1.79192	10116
100	1.81116	10094.5
101	1.83002	10079.5
102	1.84978	10047.6
103	1.86939	10012.2
104	1.88913	9942.59
105	1.9083	9833.74
106	1.92795	9833.21
107	1.94828	9808.6
108	1.96804	9712.39
109	1.98753	9691.04
110	2.00712	9629.07
111	2.0267	9628.79
112	2.04746	9627.71
113	2.06799	9559.2
114	2.08924	9536.5
115	2.11143	9535.96
116	2.13141	9521.06
117	2.15107	9469.21
118	2.17101	9441.24
119	2.19093	9294.28
120	2.21073	9290.38
121	2.23106	9223.74
122	2.25096	9174.48
123	2.27095	9156.07
124	2.29069	9134.48
125	2.31056	9130.57
126	2.33051	9124.13
127	2.35027	9038.41
128	2.37003	9019.1
129	2.38991	9018.25
130	2.40989	9003.5
131	2.42971	8988.84
132	2.45014	8983.32
133	2.47046	8952.75
134	2.49085	8930.76
135	2.51143	8830.33
136	2.53201	8812.74
137	2.55253	8782.48
138	2.57277	8782.27
139	2.59275	8778.18
140	2.6131	8763.99
141	2.63337	8756.08
142	2.65359	8745.92
143	2.67424	8743.86
144	2.69479	8622.87
145	2.71542	8618.95
146	2.73588	8607.75
147	2.75596	8596.56
148	2.7765	8574.81
149	2.79739	8574.01
150	2.81851	8564.22
151	2.8393	8559.3
152	2.85987	8504.07
153	2.8803	8492.59
154	2.9015	8469.34
155	2.92215	8274.78
156	2.94256	8232.92
157	2.96302	8232.64
158	2.98413	8210.98
159	3.00477	8210.4
160	3.02534	8166.82
161	3.04594	8143.71
162	3.0666	8142.06
163	3.08721	8121.67
164	3.10772	8093.2
165	3.12833	8089.85
167	3.16975	8088.42
