# target=instancias/pollock.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00224579	10862.2
1	0.0199791	10856.1
2	0.0377583	10838.4
3	0.0559425	10837.5
4	0.0737796	10834.7
5	0.0915706	10784.3
6	0.109161	10746.3
7	0.126979	10746.2
8	0.145268	10732.9
9	0.163488	10726
10	0.181496	10716.3
11	0.200041	10711.2
12	0.218377	10700.6
13	0.236326	10700.6
14	0.254168	10681.7
15	0.27219	10631.3
16	0.29024	10630.4
17	0.308241	10620.8
18	0.326374	10602.4
19	0.344521	10515.1
20	0.362376	10503.5
21	0.381643	10503
22	0.400015	10500.3
23	0.418334	10488
24	0.437019	10481.3
25	0.455	10466.7
26	0.473319	10463.9
27	0.491235	10454.4
28	0.509922	10423.3
29	0.528294	10418.5
30	0.546727	10417.1
31	0.565235	10416
32	0.583525	10401.2
33	0.602023	10401.2
34	0.622493	10393
35	0.657609	10383
36	0.681552	10380.8
37	0.702965	10377.7
38	0.723374	10350
39	0.743034	10348.6
40	0.761628	10344
41	0.779755	10341.2
42	0.79789	10336.6
43	0.817312	10309.6
44	0.835833	10288.9
45	0.854144	10276.8
46	0.872797	10257.5
47	0.891286	10248.4
48	0.909949	10235.6
49	0.928616	10189.5
50	0.94784	10173.6
51	0.975789	10173.1
52	0.998972	10162.9
53	1.01872	10159
54	1.03914	10124.6
55	1.05836	10107.3
56	1.07818	10105.4
57	1.09782	10086.5
58	1.11792	10028.6
59	1.13871	10006.7
60	1.1614	9986.77
61	1.18284	9983.65
62	1.20204	9966.8
63	1.22131	9961.89
64	1.24174	9950.55
65	1.26164	9925.6
66	1.28364	9909.73
67	1.30282	9897.75
68	1.32187	9896.39
69	1.34159	9895.32
70	1.36117	9855.8
71	1.38067	9854.26
72	1.40111	9772.55
73	1.42074	9761.47
74	1.44057	9742.57
75	1.46067	9733.3
76	1.48413	9700.54
77	1.51979	9685.73
78	1.54313	9674.94
79	1.56318	9626.1
80	1.58335	9620.27
81	1.60365	9602.53
82	1.6242	9593.78
83	1.64452	9591.46
84	1.66594	9590.62
85	1.68622	9580.42
86	1.70747	9579.6
87	1.72769	9549.66
88	1.74876	9546.38
89	1.76918	9538.82
90	1.78903	9526.01
91	1.80966	9492.99
92	1.83146	9484.65
93	1.86007	9441.76
94	1.89575	9436.1
95	1.91678	9423.11
96	1.93814	9421.83
97	1.95873	9410.3
98	1.97883	9379.51
99	1.99867	9366.91
100	2.01871	9346.87
101	2.03898	9304.58
102	2.05912	9214.94
103	2.07973	9175.59
104	2.10021	9174.8
105	2.1205	9172.09
106	2.1407	9164.29
107	2.16107	9162.6
108	2.18186	9161.44
109	2.20245	9156.05
110	2.22264	9155.79
111	2.2429	9148.5
112	2.26319	9141.01
113	2.28479	9132.48
114	2.30586	9125.69
115	2.32637	9099.4
116	2.34698	9086.92
117	2.36771	9086.29
118	2.38848	9072.53
119	2.40923	9056.06
120	2.4302	9051.5
121	2.45083	9007.08
122	2.47143	8991.22
123	2.49254	8979.71
124	2.51367	8978.47
125	2.53414	8942.05
126	2.55471	8933.32
127	2.57561	8897.15
128	2.59631	8896.96
129	2.61752	8885.83
130	2.63851	8874.31
131	2.65933	8871.42
132	2.68067	8833.27
133	2.70167	8791.81
134	2.72282	8782.19
135	2.74429	8760.77
136	2.76503	8727.77
137	2.78598	8714
138	2.80686	8650.12
139	2.82827	8640.95
140	2.84931	8601.01
141	2.86992	8576.94
142	2.891	8552.43
143	2.912	8534.79
144	2.93299	8530.06
145	2.95436	8524.87
146	2.97579	8524.87
147	2.99784	8514.86
148	3.01875	8511.66
149	3.0399	8482.01
150	3.06198	8455.49
151	3.08454	8448.12
152	3.10574	8424.23
153	3.1269	8404.56
154	3.1486	8393.78
155	3.17032	8392.46
156	3.19209	8376.04
157	3.21416	8363.33
158	3.23549	8342.75
159	3.25701	8302.08
160	3.27969	8298.35
161	3.30207	8291.89
162	3.32344	8287.16
163	3.34527	8284.12
164	3.36749	8283.03
165	3.38906	8281.49
166	3.41041	8279.84
167	3.43188	8273.92
168	3.45338	8266.85
169	3.4747	8231.03
170	3.4961	8226.24
171	3.5178	8202.51
172	3.53965	8201.06
173	3.56128	8192.38
174	3.58288	8155.27
175	3.60448	8146.67
176	3.62644	8142.74
177	3.64914	8134.7
178	3.67109	8101.81
179	3.69277	8093.51
180	3.71476	8087.47
181	3.73691	8080.61
182	3.75871	8077.69
183	3.78045	8071.4
184	3.80229	8067.22
185	3.82394	8044.36
186	3.84574	8040.98
187	3.86782	8026.76
188	3.89015	8023.29
189	3.91172	8023.14
190	3.93407	8002.68
191	3.95625	7992.37
192	3.97869	7986.48
193	4.00136	7985.24
194	4.02407	7964.99
195	4.04739	7950.37
196	4.07056	7927.67
197	4.09289	7924.84
198	4.1149	7886.33
199	4.13825	7879.95
200	4.16015	7876.92
201	4.18281	7875.24
202	4.20522	7866.23
203	4.22732	7864.68
204	4.24997	7827.2
205	4.2721	7778.16
206	4.29422	7778.14
207	4.31607	7745.69
208	4.33834	7715.41
209	4.36052	7714.88
210	4.38331	7713.37
211	4.40525	7708.97
