# target=instancias/klimt.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00200292	10622.1
1	0.017669	10612.6
2	0.0338883	10607.7
3	0.0494201	10602.6
4	0.0647343	10597.4
5	0.0801351	10538.1
6	0.0969858	10514.6
7	0.113449	10505.5
8	0.129185	10488
9	0.144679	10486.4
10	0.160572	10486.1
11	0.176831	10430.4
12	0.192952	10428.2
13	0.209072	10425.4
14	0.225144	10419.8
15	0.241124	10400.7
16	0.25743	10361.8
17	0.274466	10360.9
18	0.291443	10314.8
19	0.307533	10314.7
20	0.324029	10266.5
21	0.340811	10232.1
22	0.357124	10195.8
23	0.373611	10192.8
24	0.389812	10187.7
25	0.406112	10167.1
26	0.423244	10166.3
27	0.440498	10166.2
28	0.456941	10163.3
29	0.473847	10123.3
30	0.491671	10076.1
31	0.510581	10072.7
32	0.528687	10057.3
33	0.545384	10038.4
34	0.561457	9970.39
35	0.577975	9968.16
36	0.594432	9936.78
37	0.611939	9933.33
38	0.629165	9916.92
39	0.646928	9890.37
40	0.663224	9880.66
41	0.679797	9866.83
42	0.697007	9844.75
43	0.714815	9844.3
44	0.731215	9824.92
45	0.747783	9802.69
46	0.765151	9784.46
47	0.782968	9770.89
48	0.800008	9743.82
49	0.816706	9697.04
50	0.833541	9677.88
51	0.851124	9667.96
52	0.868559	9577.05
53	0.888847	9506.27
54	0.907474	9472.21
55	0.941023	9471.35
56	0.985812	9470
57	1.00906	9469.9
58	1.02954	9461.66
59	1.05035	9461.5
60	1.07278	9448.26
61	1.09679	9382.51
62	1.11775	9348.89
63	1.13652	9327.23
64	1.15557	9325.2
65	1.17426	9324.93
66	1.1944	9317.85
67	1.21319	9310.67
68	1.23125	9293.64
69	1.24981	9279.82
70	1.27074	9233.95
71	1.29023	9219.32
72	1.30815	9203.33
73	1.3261	9192.42
74	1.34448	9185.05
75	1.36358	9184.35
76	1.38124	9145.59
77	1.40002	9127.85
78	1.41945	9116.87
79	1.43992	9086.08
80	1.45928	9064.65
81	1.47894	9058.77
82	1.50106	9009.84
83	1.52142	9007.36
84	1.54092	8997.66
85	1.55952	8991.78
86	1.58063	8932.59
87	1.59932	8932.3
88	1.62032	8928.4
89	1.6432	8882.35
90	1.66133	8869.81
91	1.67949	8868.08
92	1.69867	8863.94
93	1.71988	8858.15
94	1.73871	8833.48
95	1.75763	8711.85
96	1.77955	8686.05
97	1.80063	8677.44
98	1.81986	8666.37
99	1.83843	8623.15
100	1.85787	8618.81
101	1.8765	8614.88
102	1.89514	8594.33
103	1.91362	8588.7
104	1.93226	8576.17
105	1.9507	8575.86
106	1.96922	8574.89
107	1.98766	8558.73
108	2.00626	8539.14
109	2.02535	8489.06
110	2.04504	8443.23
111	2.06406	8442.83
112	2.08227	8419.6
113	2.10085	8418.23
114	2.12124	8385.69
115	2.14297	8333.79
116	2.16475	8325.37
117	2.18347	8324.96
118	2.20227	8315.34
119	2.22266	8311.53
120	2.2429	8305.95
121	2.26249	8305.07
122	2.28206	8304.46
123	2.30118	8254.72
124	2.31966	8224.63
125	2.33816	8189.24
126	2.35661	8182.06
127	2.3763	8158.41
128	2.39703	8143
129	2.41592	8107.17
130	2.43444	8037.57
131	2.45448	8036.77
132	2.47464	8016.58
133	2.49447	8009.33
134	2.51503	7947.8
135	2.53381	7929.47
136	2.55275	7885.41
137	2.57226	7872.1
138	2.59213	7857.7
139	2.61139	7828.06
140	2.63047	7819.34
141	2.65143	7812.08
142	2.6706	7790.7
143	2.69017	7740.23
144	2.70949	7736.51
145	2.72897	7733.83
146	2.74971	7732.63
147	2.76889	7683.1
148	2.78772	7680.67
149	2.80671	7665.45
150	2.82676	7624.68
151	2.84689	7620.65
152	2.86634	7608.37
153	2.88541	7604.09
154	2.90446	7603.56
155	2.92352	7595.25
156	2.94272	7594.1
157	2.96238	7593.17
158	2.9816	7579.56
159	3.00078	7573.2
160	3.02038	7572.98
161	3.03978	7524.1
162	3.06058	7515
163	3.08534	7464.28
164	3.10642	7464.21
165	3.12745	7445.7
166	3.14808	7440.12
167	3.17218	7439.85
168	3.19298	7433.35
169	3.21312	7428.16
170	3.23332	7419.13
171	3.25382	7412.01
172	3.27409	7405.58
173	3.2955	7400.07
174	3.31508	7394.37
175	3.33477	7389.87
176	3.35479	7372.81
177	3.37569	7371.8
178	3.397	7356.73
179	3.41665	7343.02
180	3.43625	7336.92
181	3.45699	7328.58
182	3.47699	7325.57
183	3.49664	7307.62
184	3.51735	7297.99
185	3.53704	7291.17
186	3.55831	7235.74
187	3.5785	7231.08
188	3.59856	7200.86
189	3.61934	7191.61
190	3.64035	7189.47
191	3.66238	7186.97
192	3.68237	7163.56
193	3.70314	7158.91
194	3.72482	7158.91
195	3.74484	7139.56
196	3.76491	7138.07
197	3.78563	7133.86
198	3.80543	7133.27
199	3.82761	7122.3
200	3.84836	7116.93
201	3.86867	7102.45
202	3.88973	7081.59
203	3.91229	7056.71
204	3.93348	7043.33
205	3.95414	7043.21
206	3.97493	7042.54
207	3.99513	7041.22
208	4.01582	7017.41
209	4.03704	7015.96
210	4.05786	6992.32
211	4.07886	6977.6
212	4.10053	6970.43
213	4.12138	6888.87
214	4.14186	6883.51
215	4.16243	6848.96
216	4.18397	6848.08
217	4.20607	6847.24
218	4.22693	6839.81
219	4.24781	6824.98
220	4.26926	6823.21
221	4.29096	6771.43
222	4.3131	6762.19
223	4.3338	6759.35
224	4.35453	6710.24
225	4.37656	6667.65
226	4.39834	6643.71
227	4.41982	6603.67
228	4.44088	6603.13
229	4.46366	6599.82
230	4.48562	6558.27
231	4.50664	6555.14
232	4.53524	6546.39
233	4.57272	6543.84
234	4.5938	6541.45
235	4.61551	6537.61
236	4.63683	6535.96
237	4.65808	6530.04
238	4.6817	6511.65
239	4.70344	6509.55
240	4.72529	6498.38
241	4.74639	6496.25
242	4.76783	6494.47
243	4.78956	6494.23
244	4.81153	6491.46
245	4.83297	6414.64
246	4.85416	6406.58
247	4.87546	6405.16
248	4.8987	6404.09
249	4.92077	6403.72
250	4.94313	6402.07
251	4.96589	6394.05
252	4.98788	6391.04
253	5.00975	6376.78
254	5.03129	6368.06
255	5.05375	6353.58
256	5.07644	6324.01
257	5.09864	6323.88
258	5.12063	6298.89
259	5.14272	6298.88
260	5.16535	6274.28
261	5.18834	6245.02
262	5.21015	6229.13
263	5.23213	6228.23
264	5.25467	6225.06
265	5.27737	6220.37
266	5.30484	6219.55
267	5.33614	6219.27
268	5.35784	6218.39
269	5.38161	6203.41
270	5.40394	6187.98
271	5.42676	6187.73
272	5.44848	6181.53
273	5.47078	6168.71
274	5.49307	6127.3
275	5.51573	6123.91
276	5.53832	6117.55
277	5.56088	6095.25
278	5.58354	6078.75
279	5.60613	6072.6
280	5.62914	6072.33
281	5.65117	6072.28
282	5.67343	6057.54
283	5.69578	6056.24
284	5.71959	6055.84
285	5.7424	6029.95
286	5.76471	6028.32
287	5.78851	6019.22
288	5.81247	6010.26
289	5.83546	5994.8
290	5.85789	5989.9
291	5.88025	5987.04
292	5.90263	5960.73
293	5.92601	5943.67
294	5.94837	5923.47
295	5.97099	5923.11
296	5.99408	5922.82
297	6.01818	5921.03
298	6.04242	5914.59
299	6.06672	5914.58
300	6.08997	5903
301	6.1136	5857.07
302	6.13642	5837.06
303	6.15975	5816.85
304	6.18443	5814.05
305	6.2104	5809.03
306	6.23644	5806.93
307	6.2611	5806.88
308	6.28448	5806.51
309	6.3079	5804.77
310	6.33142	5739.97
311	6.35484	5721.63
312	6.37902	5715.43
313	6.40263	5708.9
314	6.42635	5703.75
315	6.44949	5703.47
316	6.47244	5673.97
317	6.49758	5669.08
318	6.52213	5656.59
319	6.54617	5650.12
320	6.56956	5619.47
321	6.59394	5613.44
322	6.61881	5585.33
323	6.6424	5583.11
324	6.66608	5576.03
325	6.69048	5560.94
326	6.71391	5535.71
327	6.73731	5535.33
328	6.76114	5531.63
329	6.78617	5490.17
330	6.81017	5471.96
331	6.83475	5471.78
332	6.85823	5465.27
333	6.88298	5458.09
334	6.90683	5431.65
335	6.93052	5375.39
336	6.9543	5374.72
337	6.97849	5342.47
338	7.00453	5305.99
339	7.02927	5287.15
340	7.05399	5287
341	7.07792	5286.45
342	7.10606	5283.09
343	7.13392	5282
344	7.19631	5277.45
345	7.23558	5271.39
346	7.26126	5270.33
347	7.28577	5269.12
348	7.30973	5260.73
349	7.33441	5215.44
350	7.36009	5209.77
351	7.38539	5209.68
352	7.40951	5207.51
353	7.43453	5207
354	7.4595	5200.84
355	7.48557	5183.29
356	7.52034	5182.37
357	7.54912	5181.94
358	7.58076	5180.68
359	7.60521	5179.11
360	7.62938	5177.2
361	7.65677	5177.15
362	7.68093	5175.4
363	7.7057	5149.49
364	7.73026	5138.46
365	7.75636	5125.77
366	7.78151	5116.96
367	7.80653	5115.01
368	7.83105	5113.11
369	7.85723	5077.18
370	7.88252	5066.08
371	7.90894	5065.8
372	7.93352	5058.42
373	7.96037	5055.34
374	7.98612	5046.98
375	8.01065	5045.04
376	8.03699	5030.37
377	8.0625	5009.16
378	8.08735	5001.15
379	8.11278	4994.28
380	8.1383	4986.72
381	8.16316	4984.62
382	8.18829	4949.98
383	8.21457	4904.21
384	8.2407	4904.11
385	8.26645	4903.96
386	8.29168	4901.58
387	8.31673	4887.33
388	8.342	4886.92
389	8.36716	4877.37
390	8.39264	4862.14
391	8.41755	4850.73
