# target=instancias/dali.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00159316	11484.4
1	0.0187797	11481.5
2	0.036373	11469
3	0.0540259	11423.8
4	0.0719217	11403.4
5	0.0893775	11391.7
6	0.10665	11384.9
7	0.124195	11382.2
8	0.142082	11253.8
9	0.160552	11113.5
10	0.178036	11103.2
11	0.195878	11041.2
12	0.213694	11015.7
13	0.231227	11012
14	0.248831	11010.2
15	0.266658	11006.6
16	0.284266	11004.4
17	0.302135	10928.1
18	0.320326	10914.7
19	0.338165	10909.3
20	0.35584	10909.3
21	0.373529	10897.9
22	0.391646	10892.2
23	0.410356	10889.7
24	0.429219	10889.2
26	0.466365	10887.7
27	0.484607	10850.9
28	0.503961	10849.2
29	0.52188	10845.4
30	0.540824	10681
31	0.55925	10640.5
32	0.577357	10629.4
33	0.596056	10616
34	0.615864	10613.6
35	0.634594	10601.4
36	0.652686	10564.5
37	0.671343	10562.6
38	0.689563	10562.2
39	0.707928	10543.6
40	0.7262	10543.5
41	0.744483	10540.9
42	0.76279	10491.9
43	0.780946	10491.9
44	0.799562	10470.8
45	0.818156	10469
46	0.836305	10418.9
47	0.854771	10418.5
48	0.873397	10415.8
49	0.891882	10392.5
50	0.910511	10390.3
51	0.929571	10387.6
52	0.948291	10354.8
53	0.966638	10341.8
54	0.985041	10337.2
55	1.00435	10337
56	1.02289	10335.2
57	1.04411	10335.2
58	1.06313	10333.8
59	1.08188	10315.9
60	1.10089	10314.1
61	1.1206	10308.9
62	1.13967	10308.8
63	1.15909	10305.3
64	1.17861	10209.8
65	1.19753	10205.4
66	1.21639	10195.6
67	1.23616	10160
68	1.25594	10159.8
69	1.27457	10157.6
70	1.29373	10122.3
71	1.31316	10102.9
72	1.33247	10032.4
73	1.35205	9964.26
74	1.37098	9952.31
75	1.38995	9943.76
76	1.40915	9900.76
77	1.42815	9859.93
78	1.44749	9849.38
79	1.46644	9848.2
80	1.48531	9829.14
81	1.50466	9814.26
82	1.52417	9804.4
83	1.54429	9791.05
84	1.56452	9756.64
85	1.5847	9745.51
86	1.60529	9745.33
87	1.62907	9686.55
88	1.65484	9605.45
89	1.67512	9561.67
90	1.69599	9500.79
91	1.73351	9499.35
92	1.7635	9473.8
93	1.80167	9470.38
94	1.82685	9470.28
95	1.85262	9467.55
96	1.87381	9467.35
97	1.89618	9449.48
98	1.91574	9444.43
99	1.93582	9427.31
100	1.95567	9282.82
101	1.97745	9279.93
102	1.99773	9279.43
103	2.01772	9260.85
104	2.039	9247.12
105	2.05903	9246.76
106	2.07949	9239.37
107	2.09916	9200.58
108	2.11858	9197.57
109	2.13802	9151.32
110	2.15871	9149.91
111	2.17952	9121.82
112	2.19915	9015.77
113	2.21932	9010.57
114	2.23918	9002.58
115	2.2591	8971.05
116	2.27915	8958.11
117	2.29913	8953.08
118	2.31887	8950.31
119	2.33864	8946.35
120	2.35839	8943.59
121	2.37821	8918.91
122	2.39792	8909.42
123	2.41816	8908.49
124	2.43873	8857.4
125	2.45868	8849.82
126	2.4798	8849.64
127	2.50051	8845.81
128	2.5203	8845.24
129	2.54015	8834.74
130	2.56011	8834.44
131	2.58032	8825.49
132	2.60055	8825.22
133	2.62107	8814.59
134	2.64194	8802.91
135	2.66212	8798.71
136	2.68233	8772.34
137	2.70317	8760.9
138	2.72365	8756.05
139	2.74571	8726.37
140	2.76617	8680.85
141	2.78624	8670.17
142	2.80648	8667.9
143	2.82822	8662.78
144	2.85269	8656.71
145	2.87527	8652.34
146	2.89837	8576.62
147	2.92233	8575.33
148	2.94509	8570.95
149	2.9676	8568.3
150	2.98912	8566.92
151	3.00966	8539.37
152	3.03073	8536.96
153	3.05119	8533.38
154	3.07151	8494.65
155	3.09238	8494.34
156	3.11338	8491.97
157	3.13372	8481.87
158	3.15424	8434.12
159	3.17559	8431.27
160	3.19715	8428.42
161	3.21861	8405.39
162	3.23914	8386.36
163	3.26043	8386.1
164	3.28135	8385.48
165	3.30244	8358.21
166	3.32322	8353.57
167	3.34403	8353.51
168	3.3653	8294.22
169	3.3863	8293.59
170	3.40756	8291.8
171	3.42869	8211.99
172	3.4496	8175.32
173	3.47026	8173.73
174	3.49146	8171.27
175	3.51371	8135.42
176	3.53495	8073.23
177	3.55628	8069.72
178	3.57774	8068.69
179	3.59939	8027.91
180	3.62139	8022.46
181	3.64273	8021.45
182	3.66444	8020.71
183	3.68633	8004.08
184	3.70828	7991.63
185	3.73016	7986.69
