# target=instancias/mona.png T=240 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00193245	14410
1	0.018096	14387.4
2	0.0346567	14382.6
3	0.0506281	14356.1
4	0.0668303	14325.3
5	0.0830851	14295.1
6	0.0996767	14206.4
7	0.116142	14108
8	0.132493	14025.5
9	0.148836	13976.5
10	0.165503	13939.7
11	0.182239	13939.6
12	0.199074	13911.5
13	0.21606	13875.2
14	0.233516	13874.9
15	0.25025	13862.1
16	0.266773	13817.2
17	0.283369	13808.9
18	0.300577	13800.9
19	0.318303	13786.4
20	0.336016	13766.6
21	0.353154	13593.3
22	0.370592	13592.6
23	0.387301	13577
24	0.40405	13482.2
25	0.421162	13464
26	0.438317	13442.5
27	0.455664	13384.9
28	0.474396	13364.3
29	0.493241	13304.9
30	0.514666	13206
31	0.532052	13177.3
32	0.549108	13079.3
33	0.566351	12996.7
34	0.584283	12983.3
35	0.602401	12965.2
36	0.620369	12917.3
37	0.63802	12915.9
38	0.655232	12888
39	0.672949	12845.6
40	0.690682	12840.9
41	0.708593	12826
42	0.725927	12766.9
43	0.743363	12732.6
44	0.761865	12720.4
45	0.780131	12673
46	0.797724	12647.9
47	0.815428	12643.6
48	0.833101	12626.4
49	0.851056	12615.2
50	0.870345	12534.3
51	0.888329	12501.4
52	0.906781	12498.9
53	0.924967	12486.8
54	0.943271	12423.6
55	0.962987	12390
56	0.982267	12356.6
57	1.00005	12340.6
58	1.01855	12340.2
59	1.03745	12322.2
60	1.05671	12262.9
61	1.07517	12244.8
62	1.09329	12200.8
63	1.11201	12195.4
64	1.13269	12180.1
65	1.15178	11998.7
66	1.17018	11970.5
67	1.18844	11948.4
68	1.20672	11882.8
69	1.22556	11845.1
70	1.24484	11643.8
71	1.2638	11643.8
72	1.28239	11640.7
73	1.30169	11624
74	1.32035	11620.4
75	1.33882	11576
76	1.35748	11572
77	1.376	11570.4
78	1.39523	11551.7
79	1.4154	11525
80	1.43408	11435.5
81	1.45259	11421.7
82	1.47159	11348.1
83	1.49497	11247.7
84	1.52514	11230.4
85	1.55337	11213.5
86	1.58952	11200.8
87	1.62421	11195.2
88	1.6603	11194.9
89	1.70989	11155.7
90	1.74388	11141.1
91	1.76609	11124.8
92	1.79239	11029.5
93	1.82092	10970.2
94	1.84211	10925.7
95	1.86102	10910.4
96	1.87982	10899.9
97	1.9002	10894
98	1.92034	10885.3
99	1.94054	10875.8
100	1.96037	10875.7
101	1.9804	10866.1
102	2.00217	10841.4
103	2.02148	10790.8
104	2.0404	10759.3
105	2.05971	10732.9
106	2.07952	10684.6
107	2.09922	10666
108	2.11865	10655.2
109	2.13799	10654.2
110	2.15769	10641
111	2.17841	10640.7
112	2.19847	10516.6
113	2.21809	10439.2
114	2.23738	10439
115	2.25704	10334.7
116	2.27702	10326.4
117	2.29706	10326.2
118	2.31639	10292.1
119	2.33639	10277.5
120	2.35639	10197.6
121	2.37664	10120.7
122	2.39677	9954.77
123	2.41626	9944.71
124	2.43573	9944.67
125	2.4557	9870.22
126	2.47638	9808.04
127	2.49684	9753.25
128	2.51769	9752.29
129	2.53921	9735.53
130	2.55944	9720.74
131	2.57938	9714.92
132	2.59917	9710.65
133	2.61986	9697.17
134	2.64053	9684.93
135	2.66045	9671.51
136	2.68035	9670.28
137	2.70317	9663.72
138	2.72707	9645.84
139	2.74885	9617.43
140	2.76911	9617.42
141	2.78998	9612.25
142	2.81126	9593.79
143	2.8312	9591.71
144	2.85109	9589.87
145	2.8708	9511.42
146	2.89063	9501.08
147	2.9122	9480.88
148	2.93312	9472.04
149	2.95328	9403.71
150	2.97359	9402.17
151	2.99351	9352.14
152	3.01389	9308.6
153	3.03545	9252.05
154	3.05615	9219.23
155	3.07631	9212.22
156	3.09734	9183.82
157	3.11775	9182.04
158	3.13852	9153.76
159	3.1588	9146.35
160	3.17882	9132.56
161	3.19949	9046.33
162	3.22067	9028.01
163	3.24121	9018.83
164	3.26126	9011.08
165	3.28163	9009.51
166	3.3023	8981.6
167	3.32309	8981
168	3.3439	8959.25
169	3.36466	8948.94
170	3.38528	8912.43
171	3.40734	8911.88
172	3.42825	8909.67
173	3.44844	8904.03
174	3.46883	8897.19
175	3.48924	8878.35
176	3.50954	8836.85
177	3.52972	8832.4
178	3.55053	8812.65
179	3.57091	8790.18
180	3.59181	8780.19
181	3.61266	8724.19
182	3.63352	8706.67
183	3.65411	8688.27
184	3.6747	8681.74
185	3.69546	8678.78
186	3.7162	8645.88
187	3.73727	8630.32
188	3.75817	8626.8
189	3.77898	8622.72
190	3.80026	8606.73
191	3.82124	8604.66
192	3.8422	8604.36
193	3.86299	8599.99
194	3.88379	8598.7
195	3.90445	8595.92
196	3.92525	8580.27
197	3.94659	8561.71
198	3.96778	8549.72
199	3.98911	8536.14
200	4.01044	8495.54
201	4.03155	8491.37
202	4.05275	8487.23
203	4.07395	8482.13
204	4.09608	8476.42
205	4.12043	8466.13
206	4.14423	8463.02
207	4.16809	8453.03
208	4.19114	8423
209	4.21382	8370.69
210	4.23732	8365.41
211	4.2597	8356.23
212	4.28329	8354.94
213	4.30508	8354.93
214	4.32792	8353.04
215	4.3502	8323.02
216	4.37191	8309.67
217	4.39367	8298.44
218	4.41568	8262.35
219	4.43894	8243.55
220	4.46928	8207.02
221	4.49621	8205.61
222	4.52018	8154.95
223	4.54301	8146.84
224	4.56727	8144.82
225	4.58978	8140.66
226	4.61356	8092.82
227	4.63537	8029.43
228	4.65669	8014.56
229	4.67968	7988.44
230	4.70251	7979.99
231	4.72585	7963.33
232	4.74808	7934.59
233	4.76991	7928.55
234	4.79267	7927.96
235	4.81648	7899.39
236	4.8391	7893.07
237	4.8609	7871.03
238	4.88303	7870.41
239	4.90543	7867.73
240	4.92843	7859.62
241	4.95043	7844.28
242	4.97233	7841.92
243	4.99505	7799.62
244	5.0176	7796.13
245	5.03973	7755.7
246	5.06171	7728.63
247	5.08394	7719.92
248	5.10648	7588.76
249	5.13329	7556.85
250	5.16563	7528.39
251	5.19175	7528.33
252	5.21396	7525.26
253	5.23602	7517.71
254	5.25837	7514.29
255	5.28071	7501.59
256	5.30336	7500.39
257	5.32652	7496.43
258	5.34906	7495.61
259	5.37121	7482.85
260	5.39391	7461.51
261	5.41661	7369.22
262	5.43912	7369.16
263	5.46155	7353.56
264	5.48725	7288.8
265	5.51624	7282.33
266	5.5401	7275.18
267	5.5644	7183.55
268	5.58786	7153.43
269	5.61077	7083.09
270	5.63384	7015.7
271	5.65832	7009.48
272	5.68119	6918.86
273	5.70419	6896.99
274	5.72736	6891.56
275	5.75112	6888.94
276	5.77804	6831.86
277	5.80699	6830.61
278	5.84506	6824.35
279	5.87596	6795.97
280	5.89981	6792.37
281	5.92272	6784.76
282	5.94629	6733.48
283	5.97026	6721.59
284	5.99408	6712.46
285	6.01724	6687.64
286	6.04043	6662.75
287	6.06353	6661.19
288	6.08784	6658.69
289	6.11129	6649.5
290	6.13462	6582.44
291	6.1589	6562.82
292	6.18266	6562.73
293	6.20769	6555.95
294	6.2351	6526.09
295	6.26001	6502.84
296	6.28338	6487.51
297	6.30721	6477.47
299	6.35455	6409.56
300	6.378	6405.7
301	6.40201	6393.66
302	6.42632	6368.67
303	6.45068	6347.84
304	6.47589	6338.85
305	6.49963	6226.45
306	6.52355	6221.99
307	6.54775	6215.01
308	6.57182	6205.04
309	6.59586	6128.64
310	6.61992	6043.85
311	6.6448	6043.35
312	6.66875	6031.76
313	6.69261	6008.81
314	6.71673	6005
315	6.74079	6003.44
316	6.76481	5997.77
317	6.78909	5995
318	6.81351	5955.17
319	6.83783	5936.35
320	6.86266	5927.11
321	6.88947	5898.42
322	6.91565	5785.62
323	6.94306	5729.09
324	6.9681	5708.25
325	6.9925	5707.4
326	7.01696	5687.99
327	7.04213	5653.4
328	7.06644	5653.18
329	7.09171	5636.34
330	7.11661	5624.9
331	7.14112	5622.38
332	7.16567	5595.45
333	7.19018	5529.07
334	7.21477	5518.96
335	7.23938	5467.96
336	7.26476	5467.5
337	7.29005	5433.86
338	7.31462	5428.16
339	7.33992	5417.52
340	7.36489	5417.27
341	7.39	5407.28
342	7.4156	5407.2
343	7.44022	5397.96
344	7.46529	5391.26
345	7.49131	5381.36
346	7.5164	5353.57
347	7.54127	5352.51
348	7.56836	5336.5
349	7.59523	5336.07
350	7.6211	5323.33
351	7.6483	5322.64
352	7.6738	5309.76
353	7.69974	5301.61
354	7.72539	5295.67
355	7.75097	5225.89
356	7.77798	5224.76
357	7.80343	5224.75
358	7.8289	5131.1
359	7.85439	5122.08
360	7.88016	5047.66
361	7.90599	4997.99
362	7.93187	4943.66
363	7.95722	4937.7
364	7.9831	4937.42
365	8.00891	4907.93
366	8.03485	4861.06
367	8.06036	4831.77
368	8.08622	4831.57
369	8.11258	4831.26
370	8.13877	4826.48
371	8.16477	4813.81
372	8.19045	4813.56
373	8.21685	4811.65
374	8.24235	4806.5
375	8.26803	4798.45
376	8.29376	4789.1
377	8.31971	4788.07
378	8.34555	4742.16
379	8.37136	4713.27
380	8.39746	4713.26
381	8.42353	4684.29
382	8.4501	4670.43
383	8.47605	4653.59
384	8.50206	4650.54
385	8.52786	4631.56
386	8.55435	4580.64
387	8.58028	4577.8
388	8.60662	4573.79
389	8.63254	4533.32
390	8.65911	4531.2
391	8.68589	4465.95
392	8.7118	4456.65
393	8.73762	4454.57
394	8.76358	4442.5
395	8.78969	4441.75
396	8.81628	4431.18
397	8.84235	4422.95
398	8.86843	4421.67
399	8.89455	4411.66
400	8.921	4403.02
401	8.9469	4391.18
402	8.97384	4380.06
403	9.00018	4377.87
404	9.02688	4373.56
405	9.05305	4373.52
406	9.08002	4364.15
407	9.10715	4363.37
408	9.13405	4358.91
409	9.16079	4358.04
410	9.18707	4314.99
411	9.21365	4313.74
412	9.2413	4313.74
413	9.268	4311.39
414	9.29451	4309.7
415	9.32071	4295.26
416	9.348	4279.38
417	9.3748	4276.65
418	9.40099	4270.43
419	9.42778	4268.07
420	9.45453	4265.9
421	9.48168	4248.43
422	9.50872	4237.05
423	9.53514	4228.73
424	9.5618	4222.14
425	9.58819	4220.4
426	9.61454	4211.07
427	9.64141	4201.54
428	9.66825	4191.3
429	9.69527	4186.76
430	9.72243	4181.69
431	9.74956	4180.28
432	9.77708	4179.84
433	9.80405	4176.97
434	9.83133	4176.42
435	9.85851	4174.24
436	9.88676	4172.05
437	9.91423	4163.7
438	9.94182	4159.27
439	9.98199	4158.51
440	10.0453	4143.09
441	10.079	4141.02
442	10.1077	4136.13
443	10.1353	4133.37
444	10.1632	4131.91
445	10.1909	4124.17
446	10.2183	4105.86
447	10.2453	4097.8
448	10.2725	4082.34
449	10.3002	4064.2
450	10.3278	4049.5
451	10.3551	4045.03
452	10.3831	4043.92
453	10.4106	4043.8
454	10.4381	4043.1
455	10.4652	4041.18
456	10.4926	4023.83
457	10.5206	4017.15
458	10.5481	4011.21
459	10.5754	3988.64
460	10.603	3984.65
461	10.6305	3984.61
462	10.658	3971.41
463	10.6852	3966.81
464	10.7125	3963.47
465	10.7404	3962.39
466	10.7677	3946.18
467	10.795	3929.98
468	10.8223	3925.53
469	10.8498	3923.37
470	10.8778	3919.08
471	10.9051	3910.62
472	10.9326	3851.34
473	10.9606	3840.94
474	10.9886	3838.52
475	11.0164	3828.36
476	11.0444	3827.72
477	11.0725	3826.61
478	11.101	3826.41
479	11.1285	3819.91
480	11.1565	3818.59
481	11.1842	3806.69
482	11.2122	3806.66
483	11.2405	3778.62
484	11.2683	3775.67
485	11.3044	3745.42
486	11.333	3717.43
487	11.3612	3702.42
488	11.3897	3646.55
489	11.4174	3614
490	11.4453	3587.24
491	11.4733	3587.18
492	11.501	3579.82
493	11.5305	3578.03
494	11.5596	3571.77
495	11.5875	3569.62
496	11.6158	3569.08
497	11.6438	3568.75
498	11.6727	3568.33
499	11.7009	3559.04
500	11.7299	3544.35
501	11.7579	3531.59
502	11.7861	3531.59
503	11.8146	3516.75
504	11.8432	3511.69
505	11.8719	3510.94
506	11.9002	3502.76
507	11.9287	3487.1
508	11.9574	3486.49
509	11.9857	3449.59
510	12.0142	3436.47
511	12.043	3413.39
512	12.0717	3393.73
513	12.1005	3370.88
514	12.1291	3367.35
515	12.1582	3366.25
516	12.1873	3364.39
517	12.2164	3363.74
518	12.2455	3361.59
519	12.2746	3350.48
520	12.304	3334.68
521	12.3333	3325.02
522	12.3628	3310.74
523	12.425	3309.77
524	12.4877	3309.28
525	12.5261	3292.61
526	12.5551	3290.29
527	12.5848	3289.28
528	12.6143	3288.41
529	12.6433	3280.08
530	12.6721	3248.9
531	12.7013	3245.45
532	12.7307	3245.23
