# target=instancias/pollock.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00347089	8953.68
1	0.0344414	8952.9
2	0.0662711	8950.08
3	0.094888	8949.25
4	0.124355	8948.07
5	0.153295	8941.29
6	0.200205	8916.64
7	0.239908	8911.58
8	0.270381	8888.64
9	0.300992	8871.89
10	0.344476	8864
11	0.389239	8862.5
12	-0.233284	8861.69
13	-0.191226	8849.92
14	-0.15181	8838.13
15	-0.114353	8828.05
16	-0.0853635	8805.64
17	-0.0575369	8790.72
18	-0.0233217	8786.36
19	0.0143157	8784.39
20	0.0544866	8784.31
21	0.0950009	8779.81
22	0.12641	8776.41
23	0.158219	8770.82
24	0.19387	8767.81
25	0.227941	8763.57
26	0.260035	8758.29
27	0.29152	8758.23
28	0.323854	8745.1
29	0.359857	8727.46
30	0.395854	8720.39
31	0.427219	8720.28
32	0.460271	8704.52
33	0.492797	8676.28
34	0.529874	8670.12
35	0.571417	8653.14
36	0.614011	8634.65
37	0.652433	8527.45
38	0.688718	8504.37
39	0.722912	8504.14
40	0.763287	8483.61
41	0.796677	8480.09
42	0.83689	8462.31
43	0.872592	8457.55
44	0.90775	8445.26
45	0.936873	8441.4
46	0.970433	8440.47
47	0.999282	8415.24
48	1.03069	8382.18
49	1.07273	8367.16
50	1.11969	8365.57
51	1.179	8360.01
52	1.27324	8332.89
53	1.32119	8329.7
54	1.39074	8293.19
55	1.45726	8292.93
56	1.50944	8283.3
57	1.55811	8272.44
58	1.62562	8266.37
59	1.69463	8263.71
60	1.74654	8262.98
61	1.78061	8253.11
62	1.82135	8224.4
63	1.8665	8223.95
64	1.90561	8223.83
65	1.95197	8220.92
66	1.99464	8213.04
67	2.03932	8203.17
68	2.08474	8201.21
69	2.11767	8160.53
70	2.1627	8152.65
71	2.20515	8152.37
72	2.25204	8148.75
73	2.28622	8144.74
74	2.32049	8132.31
75	2.35724	8129.24
76	2.39331	8129.07
77	2.42426	8128.84
78	2.46027	8111.64
79	2.50078	8092.86
80	2.53336	8075.93
