# target=instancias/mondriaan.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00242591	4996.72
1	0.0304127	4995.67
2	0.0575795	4995.66
4	0.112345	4994.54
5	0.140085	4989.65
6	0.167811	4983.89
7	0.195516	4983.29
8	0.223234	4964.78
9	0.252042	4953.39
10	0.279697	4870.97
11	0.307249	4870.84
12	0.335504	4844.18
13	0.363088	4778.99
14	0.390795	4754.9
15	0.418553	4754.73
16	0.449006	4745.78
17	0.476633	4745.73
18	0.505092	4736.83
19	0.533474	4719.2
20	0.562028	4707.69
21	0.590349	4694.23
22	0.618649	4684.84
23	0.64711	4684.8
24	0.687054	4674.71
25	0.735696	4673.76
26	0.765195	4655.12
27	0.79348	4655.06
28	0.823653	4644.63
29	0.85241	4644.63
30	0.881325	4644.56
31	0.910265	4644.54
32	0.938276	4642.13
33	0.966638	4638.61
34	0.996782	4638.59
35	1.02483	4628.27
36	1.05396	4628.27
37	1.08363	4628
38	1.11194	4611
39	1.14098	4609.6
40	1.17052	4607.53
41	1.19898	4605.96
42	1.22809	4600.37
43	1.25764	4600.37
44	1.2864	4600.09
45	1.31511	4599.7
46	1.34435	4521.63
47	1.37259	4486.11
48	1.40153	4475.97
49	1.43169	4456.69
51	1.51101	4424.06
52	1.54015	4423.9
53	1.56984	4419.08
54	1.5989	4419.08
55	1.62823	4418.99
56	1.65811	4398.14
57	1.68729	4396.7
59	1.74595	4396.22
60	1.77514	4378.19
61	1.80406	4367.21
62	1.83321	4317.69
63	1.86363	4317.59
64	1.8926	4316.6
65	1.92154	4316.59
66	1.95133	4305.95
67	1.9801	4305.81
68	2.00943	4301.53
69	2.0406	4292.48
70	2.07065	4292.47
71	2.10005	4292.4
72	2.14127	4276.98
73	2.20484	4276.85
74	2.28411	4261.18
75	2.36275	4261.17
76	2.39588	4259.32
77	2.42925	4239.05
78	2.50091	4235.39
79	2.55505	4234.39
80	2.58575	4207.89
81	2.61515	4197.88
82	2.64443	4191.47
83	2.6777	4190.77
84	2.71027	4171.84
85	2.74918	4171.84
86	2.78115	4168.36
87	2.82126	4166.42
88	2.87112	4155.69
89	2.9042	4134.12
90	2.93389	4134.05
91	2.96638	4125.65
92	3.00025	4099.47
93	3.03505	4089.91
95	3.09964	4065.78
96	3.12954	4057.53
97	3.15957	4057.27
98	3.192	4057.14
99	3.22253	4051.33
100	3.25227	4035.08
101	3.28539	4033.53
102	3.31484	4012.04
103	3.34486	4011.9
104	3.37501	4011.26
105	3.40799	4011.21
106	3.44154	4002.81
