# target=instancias/dali.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00544961	7059.77
1	0.0341126	7034.02
2	0.0622329	7016.34
3	0.0893855	6966.97
4	0.117217	6952.13
5	0.144277	6895.84
6	0.171577	6895.26
7	0.198886	6817.12
8	0.226201	6781.6
9	0.253518	6780.1
10	0.281298	6775.57
11	0.30915	6772.37
12	0.33651	6756.73
13	0.363721	6732.36
14	0.391052	6732.01
15	0.418378	6717.38
16	0.445526	6677.97
17	0.473756	6668.29
18	0.501745	6651.61
19	0.529365	6651
20	0.557957	6647.98
21	0.585458	6589.06
22	0.612975	6443.04
23	0.640612	6443.04
24	0.669134	6428.37
25	0.697473	6407.86
26	0.725024	6407.72
27	0.752778	6404.23
28	0.780663	6359.78
29	0.810105	6350.28
30	0.837765	6347.95
31	0.86535	6347.54
32	0.893471	6346.26
33	0.92252	6346.07
34	0.950381	6327.24
35	0.978131	6311.55
36	1.00591	6284.79
37	1.03496	6255.02
38	1.06265	6248.01
39	1.09173	6247.96
40	1.12007	6236.24
41	1.14951	6232.84
42	1.17821	6232.79
43	1.20658	6225.2
44	1.235	6224.27
45	1.26343	6224.23
46	1.29298	6199.98
47	1.32083	6199.63
48	1.34981	6191.77
49	1.37818	6191.06
50	1.40827	6186.99
51	1.43972	6172.47
52	1.46832	6169.37
53	1.49644	6159.27
54	1.5254	6146.15
55	1.55453	6145.86
56	1.58274	6132.17
57	1.61082	6132.05
58	1.63896	6120.74
59	1.66841	6103.17
60	1.69689	6088.94
61	1.72476	6044.34
62	1.75369	6044.31
63	1.78312	6012.31
64	1.81233	6011.83
65	1.84143	6010.96
66	1.87084	6005.66
67	1.89951	5997.93
68	1.92871	5959.08
69	1.95773	5958.9
70	1.98594	5954.33
71	2.01607	5839.95
72	2.05035	5839.08
73	2.08057	5821.28
74	2.11012	5799.28
75	2.14138	5796.49
76	2.18633	5796.39
77	2.2183	5751.38
78	2.2473	5747.85
79	2.27629	5723.23
80	2.30688	5714.7
81	2.33543	5713.26
82	2.36392	5699.22
83	2.39416	5699
84	2.42368	5698.37
85	2.45375	5686.63
86	2.48318	5686.12
87	2.51272	5681.82
88	2.54287	5661.72
89	2.57127	5632.7
90	2.59981	5632.64
91	2.62971	5618.32
92	2.65939	5593.36
93	2.68812	5591.09
94	2.71778	5590.52
95	2.74719	5540.51
96	2.78215	5528.62
97	2.81096	5520.16
98	2.84006	5496.81
99	2.86899	5480.75
100	2.89797	5459.12
101	2.92706	5438.32
102	2.95695	5438.32
103	2.98601	5396.86
104	3.01509	5396.24
105	3.0453	5386.85
106	3.07454	5382.67
107	3.10433	5362.71
108	3.1333	5361.04
109	3.16245	5359.86
110	3.19244	5339.86
111	3.22198	5326.27
112	3.25146	5323.7
113	3.28147	5322.49
114	3.31142	5319.53
115	3.34094	5318.88
116	3.36992	5237.1
117	3.39929	5228.41
118	3.42889	5223.48
119	3.45843	5222.92
120	3.48765	5222.39
121	3.51677	5182.25
122	3.54646	5167.98
123	3.57593	5152.8
124	3.60555	5135.2
125	3.63476	5133.42
126	3.66498	5133.12
127	3.69584	5129.37
128	3.72614	5101
129	3.76454	5083.36
130	3.7977	5074.56
131	3.83076	5073.02
132	3.86063	4997.21
133	3.89255	4994.33
134	3.92345	4986.18
135	3.95451	4984.73
136	3.98482	4983.65
137	4.01582	4974.64
138	4.04552	4973.6
139	4.07611	4960.45
140	4.10837	4952.45
141	4.13872	4952.32
142	4.16911	4944.55
143	4.20013	4925.22
144	4.23229	4917.51
145	4.26284	4915.09
146	4.29368	4914.43
147	4.32717	4903.71
148	4.35919	4875.35
149	4.38921	4874.13
150	4.42301	4834.61
151	4.45499	4825.88
152	4.48539	4821.57
153	4.5161	4815.34
154	4.54748	4805.29
155	4.5798	4803.58
156	4.60983	4802.81
157	4.64056	4802.52
158	4.67327	4791.42
159	4.70381	4776.54
160	4.73415	4776.29
161	4.76664	4776.19
162	4.79806	4741.73
163	4.82955	4741.66
164	4.86023	4714.89
165	4.8915	4712.6
166	4.92197	4698.76
167	4.95244	4698.38
168	4.98581	4681.46
169	5.01741	4680.97
170	5.0481	4680.8
171	5.0797	4673.55
172	5.11144	4672.45
173	5.14188	4670.04
174	5.17307	4669.47
175	5.20424	4655.71
176	5.23492	4645.78
177	5.26739	4639.02
178	5.29995	4638.5
179	5.33071	4637.05
180	5.36148	4608.4
181	5.39379	4582.9
182	5.42495	4582.55
183	5.45577	4575.76
184	5.48852	4568.02
185	5.52009	4567.71
186	5.55087	4565.79
187	5.58276	4564.18
188	5.61495	4563.79
189	5.64571	4555.88
190	5.67654	4548.57
191	5.70869	4547.75
192	5.74186	4528.74
193	5.77385	4522.65
194	5.80604	4515.74
195	5.83769	4509.44
196	5.8693	4496.23
197	5.90324	4486.72
198	5.9443	4473.36
199	5.97938	4468.26
200	6.01039	4468.21
201	6.04284	4465.39
202	6.0763	4451.2
203	6.11022	4440.43
204	6.14411	4438.62
205	6.17753	4425.09
206	6.21076	4421.9
207	6.24387	4421.06
208	6.27586	4408.58
209	6.30892	4401.62
210	6.34166	4393.05
211	6.37381	4385.25
212	6.4052	4374.03
213	6.43818	4342.6
214	6.47157	4340.62
215	6.50405	4340.31
216	6.53623	4320.66
217	6.56932	4316.15
218	6.60211	4315.73
219	6.63374	4315.09
220	6.66488	4301.06
221	6.69798	4222.19
222	6.72985	4214.97
223	6.76327	4210.96
224	6.79508	4210.86
225	6.82646	4201.94
226	6.85869	4200.99
227	6.89143	4194.31
228	6.92468	4194.19
229	6.95589	4165.57
230	6.98814	4151.9
231	7.02448	4145.53
232	7.05727	4143.12
233	7.09147	4124.17
234	7.12362	4118.74
235	7.15663	4080.56
236	7.18808	4074.23
237	7.21934	4053.59
238	7.25107	4033.19
239	7.28271	4033.18
240	7.31402	4032.83
241	7.34562	4032.62
242	7.37782	4021.85
243	7.4094	4021.62
244	7.44128	4017.13
245	7.47339	3997.57
246	7.50487	3966.26
247	7.53646	3965.25
248	7.56813	3958.61
249	7.60145	3938.35
250	7.63346	3938.1
251	7.66522	3927.52
252	7.69755	3925.6
253	7.72943	3904.68
254	7.76192	3895.16
255	7.79437	3893.56
256	7.82698	3881.64
257	7.85871	3879.57
258	7.89093	3869.03
259	7.92311	3857.64
260	7.95495	3838.43
261	7.98711	3820.49
262	8.01901	3819.66
263	8.0509	3802.36
264	8.0825	3799.97
265	8.11505	3794.73
266	8.14711	3787.07
267	8.1792	3783.86
268	8.21197	3779.97
269	8.24402	3773.24
270	8.27596	3769.81
271	8.30816	3744.36
272	8.34057	3711.97
273	8.37281	3708.43
274	8.40555	3704.86
275	8.4398	3698.01
276	8.47391	3677.25
277	8.50895	3650.57
278	8.54658	3638.28
279	8.57947	3637.57
280	8.61409	3637.38
281	8.649	3628.08
282	8.68191	3627.03
283	8.71644	3619.76
284	8.74948	3619.72
285	8.78349	3619.66
286	8.81811	3619.21
287	8.85247	3618.42
288	8.88612	3618
289	8.91834	3605.35
290	8.95266	3601.93
291	8.98545	3594.93
292	9.01924	3588.26
293	9.05296	3570.92
294	9.0869	3568.76
295	9.12309	3564.84
296	9.15906	3556.14
297	9.21799	3531.44
298	9.25853	3530.92
299	9.29874	3519.19
300	9.34429	3518.45
301	9.38807	3517.97
302	9.42304	3511.99
303	9.46406	3508.66
304	9.50214	3496.97
305	9.53635	3484.43
306	9.56974	3484.01
307	9.60383	3456.7
308	9.63777	3454.36
309	9.67217	3447.55
310	9.70642	3398.62
311	9.73916	3379.11
312	9.77289	3374.92
313	9.80759	3373.29
314	9.84164	3366.84
315	9.87587	3295.02
316	9.91433	3290.4
317	9.94728	3288.01
318	9.98013	3282.06
319	10.0145	3267.23
320	10.0476	3265.33
321	10.0815	3262.51
322	10.1144	3258.88
323	10.1476	3258.82
324	10.1804	3252.74
325	10.2136	3240.04
326	10.2468	3238.45
327	10.2802	3238.17
328	10.3163	3233.11
329	10.3499	3220.85
330	10.3839	3217.63
332	10.4505	3216.93
333	10.4843	3213.09
334	10.5179	3212.52
335	10.552	3167.38
336	10.5849	3160.3
337	10.6179	3145.96
338	10.6522	3145.67
339	10.6862	3139.48
340	10.7214	3138.47
341	10.7554	3127.02
342	10.7894	3117.5
343	10.8232	3116.86
344	10.858	3109.78
345	10.8946	3083.97
346	10.9344	3083.95
347	10.9688	3076.18
348	11.0049	3069.08
349	11.0385	3068.02
350	11.0724	3066.8
351	11.1097	3048.35
352	11.1443	3047.05
353	11.1785	3043.36
354	11.2118	3042.04
355	11.2459	3039.87
356	11.2806	2946.46
357	11.3147	2939.88
358	11.3485	2930.97
359	11.3827	2930
360	11.4159	2927.07
361	11.4496	2908.11
362	11.4853	2906.74
363	11.5188	2906.21
364	11.5534	2901.32
365	11.5879	2892.86
366	11.6222	2892.72
367	11.6563	2892.19
368	11.691	2889.96
369	11.7243	2884.15
370	11.7575	2882.13
371	11.7911	2875.68
372	11.8296	2873.08
373	11.8661	2861.94
374	11.9078	2860.72
375	11.9475	2859.83
376	11.992	2809.44
377	12.0452	2805.36
378	12.08	2804.52
379	12.115	2804.27
380	12.1511	2803.86
381	12.188	2803.6
382	12.2223	2800.03
383	12.2564	2797.81
384	12.2907	2796.54
385	12.3246	2796.29
386	12.3585	2793.37
387	12.3934	2793.1
388	12.4272	2790.38
389	12.4614	2787.21
390	12.4962	2786.24
391	12.5309	2780.58
392	12.566	2780.04
393	12.6016	2777.71
394	12.638	2764.05
395	12.6725	2764.01
396	12.7065	2754.7
397	12.7437	2754.14
398	12.7793	2742.84
399	12.814	2740.99
400	12.8487	2734.76
401	12.8837	2733.2
402	12.9197	2732.98
403	12.9541	2730.88
404	12.99	2724.85
405	13.0247	2724.44
406	13.0588	2720.2
407	13.0931	2719.93
408	13.1311	2717.98
409	13.2094	2716.33
410	13.2484	2715.85
411	13.2847	2694.29
412	13.32	2692.83
413	13.3564	2677.7
414	13.3921	2674.51
415	13.4273	2670.66
416	13.4641	2670.65
417	13.4984	2668.46
418	13.5325	2664.54
419	13.5682	2623.17
420	13.6039	2621.55
421	13.6378	2620.89
422	13.6724	2610.08
423	13.7073	2609.96
424	13.7418	2609.68
425	13.7768	2596.73
426	13.8124	2596.63
427	13.8475	2593.73
428	13.8836	2591.18
429	13.9179	2585.99
430	13.9532	2585.97
431	13.9897	2578.86
432	14.0248	2569.66
433	14.0593	2568.1
434	14.0961	2567.67
435	14.1335	2560.62
436	14.1695	2555.89
437	14.2063	2552.27
438	14.2417	2550.22
439	14.2786	2547.27
440	14.3172	2543.36
441	14.3541	2532.14
442	14.4217	2532.1
443	14.5023	2526.94
444	14.5429	2526.32
445	14.5793	2524.85
446	14.6195	2518.99
447	14.6613	2509.22
448	14.707	2506.09
449	14.7513	2506.08
450	14.7953	2504.75
451	14.8386	2504.57
452	14.8759	2504.1
453	14.9129	2504
454	14.951	2495.15
455	14.9873	2494.61
456	15.0249	2450.68
457	15.0606	2448.73
458	15.0992	2447.33
459	15.1383	2446.32
460	15.1741	2445.78
461	15.2127	2444.97
462	15.2491	2437.21
463	15.2866	2436.2
464	15.3256	2434.7
465	15.363	2430.17
466	15.3992	2429.95
467	15.4376	2428.26
468	15.4746	2415.26
469	15.5114	2414.68
470	15.5489	2414.29
471	15.585	2414.11
472	15.623	2366.79
473	15.6604	2365.96
474	15.6975	2365.82
475	15.7349	2364.02
476	15.7714	2361.93
477	15.8097	2360.02
478	15.8466	2357.16
479	15.8879	2356.02
480	15.9296	2355.34
482	16.0129	2337.23
483	16.0521	2335.37
484	16.088	2331.57
485	16.1286	2327.7
486	16.1671	2327.25
487	16.2064	2325.12
488	16.2441	2315.17
489	16.2819	2313.78
490	16.3185	2312.52
491	16.3578	2311.56
492	16.3985	2311.03
493	16.4398	2310.82
494	16.4872	2309.27
496	16.5598	2308.46
497	16.6015	2308.46
498	16.6502	2304.5
499	16.6972	2299.26
500	16.7499	2297.96
501	16.788	2297.92
502	16.8269	2274.92
503	16.8637	2274.78
504	16.912	2271.56
505	16.9567	2271.35
506	16.9962	2264.62
509	17.1169	2264.18
510	17.1614	2263.94
511	17.1986	2262.06
512	17.237	2261.74
513	17.2746	2259.09
514	17.3144	2258.78
515	17.3521	2257.52
516	17.392	2257.33
517	17.4312	2255.58
518	17.4788	2255.01
519	17.5244	2252.02
520	17.5621	2241.15
521	17.6006	2217.92
522	17.6417	2216.95
524	17.731	2212.51
525	17.7704	2211.76
526	17.8297	2211.46
527	17.9046	2208.06
528	17.9514	2207.05
529	17.9914	2202.73
530	18.0401	2201.46
531	18.0944	2201.19
532	18.1373	2200.53
533	18.1848	2190.39
534	18.2368	2190.09
535	18.2791	2188.86
536	18.3274	2185.3
537	18.3699	2184.19
538	18.409	2177.52
539	18.452	2176.86
540	18.5059	2176.73
541	18.5524	2176.17
542	18.5888	2164.35
543	18.6279	2159.16
544	18.668	2155.74
545	18.7058	2154.42
546	18.7419	2154.29
547	18.779	2153.5
548	18.8187	2147.69
549	18.8548	2145.42
550	18.8977	2144.44
551	18.9356	2141.82
552	18.9742	2136.95
553	19.0131	2128.81
554	19.0507	2124.46
555	19.0891	2124.16
556	19.1267	2121.7
557	19.1647	2121.14
558	19.2009	2120.94
559	19.241	2120.58
560	19.2822	2120.15
561	19.3281	2101.33
562	19.3656	2101.13
563	19.4018	2100.85
564	19.4389	2100.63
565	19.4764	2096.04
566	19.5134	2095.11
567	19.5502	2077.97
568	19.5885	2077.93
569	19.6295	2076.7
570	19.6739	2047.5
571	19.7117	2045.23
572	19.7569	2044.84
573	19.7943	2032.23
574	19.8331	2031.01
575	19.8733	2022.37
576	19.9135	2019.78
577	19.9518	2017.66
578	19.9881	2017.44
579	20.0268	2017.43
580	20.0678	2017.35
581	20.1066	2017.08
582	20.1445	2016.32
583	20.1833	2016.14
584	20.2311	2010.59
585	20.2711	2001.6
586	20.3106	1974.85
587	20.3478	1971.14
588	20.3889	1964.63
589	20.4318	1957.98
590	20.4721	1957.24
591	20.5265	1956.56
592	20.5684	1956.53
593	20.6156	1954.37
594	20.658	1949.22
595	20.6971	1948.98
596	20.7346	1945.62
597	20.7712	1942.9
598	20.8086	1942.1
599	20.849	1941.18
600	20.886	1939.33
601	20.9286	1922.48
602	20.9688	1921.79
603	21.0099	1919.04
604	21.0624	1915.92
605	21.1055	1912.29
606	21.1428	1911.09
607	21.182	1910.64
608	21.2221	1906.6
609	21.2612	1905.85
610	21.3105	1903.25
611	21.3482	1899.68
612	21.3895	1894.49
613	21.4272	1892.54
614	21.467	1887.96
615	21.5044	1885.41
616	21.5423	1878.29
617	21.5808	1875.8
618	21.6188	1873.92
619	21.6581	1873.34
620	21.6988	1873.33
621	21.7523	1868.06
622	21.7919	1867.98
623	21.8309	1864.18
624	21.8706	1864.08
625	21.9089	1863.54
626	21.9468	1861.38
627	21.9844	1860.96
628	22.0243	1860.83
629	22.0649	1855.78
630	22.1038	1853.52
631	22.1437	1853.23
632	22.1806	1844.74
633	22.2187	1836.34
634	22.2579	1835.46
635	22.2961	1825.03
636	22.3359	1820.19
637	22.3756	1816.7
638	22.4151	1814.95
639	22.4632	1812.17
640	22.5123	1812.13
641	22.5535	1809.78
642	22.5933	1809.26
643	22.6408	1809.21
644	22.681	1803.87
645	22.7218	1802.49
646	22.7615	1798.13
647	22.8033	1790.39
648	22.8451	1789.78
649	22.8834	1787.23
650	22.9227	1784.09
651	22.9602	1782.12
653	23.0369	1781.83
654	23.0776	1778.85
655	23.1207	1757.38
656	23.1588	1755.91
657	23.1963	1755.76
658	23.2348	1754.77
659	23.2752	1752.99
660	23.3137	1752.24
661	23.3517	1750.94
662	23.3908	1750.09
663	23.4349	1748.3
664	23.4754	1744.97
665	23.5147	1743.82
666	23.5586	1742.72
667	23.6037	1742.61
668	23.6489	1741.15
669	23.689	1740.86
670	23.7288	1740.52
671	23.7676	1740.34
672	23.8073	1739.84
673	23.8472	1739.17
674	23.8888	1738.37
675	23.9377	1736.64
676	23.9783	1736.17
677	24.0164	1734.74
