# target=instancias/mona.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00584676	10500.2
1	0.0380998	10494
2	0.0700237	10479.2
3	0.0975049	10475
4	0.127887	10386.2
5	0.16057	10308.6
6	0.192004	10274.5
7	0.228594	10274.4
8	0.258524	10213.7
9	0.289608	10146.1
10	0.336502	10133.1
11	0.402729	10073.5
12	0.461222	10073.2
13	0.518192	10013.7
14	0.55414	9993.9
15	0.580727	9983.2
16	0.608043	9910.86
17	0.63633	9910.35
18	0.663657	9901.48
19	0.695614	9887.7
20	0.723521	9887.31
21	0.753091	9886.62
22	0.781995	9858.61
23	0.812828	9858.36
24	0.840633	9854.65
25	0.867912	9854.61
26	0.895191	9854.59
27	0.926921	9849.92
28	0.956783	9838.63
29	0.983849	9811.84
30	1.01229	9770.7
31	1.04221	9733.42
32	1.07367	9691.65
33	1.10694	9645.9
34	1.1393	9630.29
35	1.16971	9614.89
36	1.19879	9601.9
37	1.23775	9553.59
38	1.26846	9528.01
39	1.29777	9453.92
40	1.3287	9437.74
41	1.35969	9396.07
42	1.38868	9373.59
43	1.42148	9337.08
44	1.4526	9336.86
45	1.48267	9323.82
46	1.5117	9314.92
47	1.54311	9313.35
48	1.57092	9306.28
49	1.5993	9266.99
50	1.63059	9208.76
51	1.65999	9161.63
52	1.68964	9148.66
53	1.71854	9138.54
54	1.74708	9119.6
55	1.77762	9119.57
56	1.80752	9082.93
57	1.84314	9071.57
58	1.87867	9069.74
59	1.91186	9053.37
60	1.94326	9042.26
61	1.97178	9037.99
62	2.00934	9034.34
63	2.03878	9034.29
64	2.06999	8966.64
65	2.098	8933.36
66	2.12677	8927.71
67	2.15648	8927.43
68	2.18587	8883.31
69	2.21592	8864.7
70	2.2462	8864.03
71	2.27584	8843.41
72	2.30475	8746.63
73	2.33397	8740.55
74	2.36421	8708.56
75	2.39473	8661.41
76	2.42344	8632.14
77	2.45386	8613.82
78	2.48415	8613.1
79	2.51396	8606.49
80	2.54284	8598.27
81	2.57232	8591.63
82	2.60152	8567.46
83	2.6396	8564.74
84	2.66829	8564.27
85	2.69765	8561.78
86	2.72616	8559.59
87	2.75874	8559.32
88	2.79125	8555.21
89	2.82182	8555.11
90	2.85321	8554.76
91	2.88419	8527.2
92	2.92105	8419.69
93	2.95787	8402.6
94	2.98807	8396.83
95	3.01851	8380.36
96	3.04849	8370.62
97	3.07798	8354.2
98	3.10669	8319.96
99	3.13831	8319.69
100	3.16936	8311.15
101	3.2183	8285.63
102	3.27422	8271.01
103	3.31416	8240.62
104	3.34492	8224.78
105	3.37531	8178.79
106	3.40436	8176.72
107	3.43549	8176.24
108	3.46533	8176.18
109	3.49593	8159.3
110	3.52577	8139.84
111	3.55589	8127.36
112	3.59256	8070.59
113	3.62233	8017.8
114	3.65304	7985.31
115	3.68221	7975.01
116	3.7115	7974.6
117	3.74156	7974.08
119	3.8012	7967.4
120	3.8304	7966.77
121	3.86125	7942.1
122	3.89255	7880.7
123	3.92241	7878.05
124	3.95224	7851.87
125	3.98189	7825.96
126	4.0138	7825
127	4.04422	7787.37
128	4.07649	7707.72
129	4.10777	7697.02
130	4.13846	7692.22
131	4.1705	7663.37
132	4.20126	7644.37
133	4.2313	7632.75
134	4.26108	7630.44
135	4.29142	7550.72
136	4.32246	7527.96
137	4.3518	7527.36
138	4.38124	7527.09
139	4.41113	7477.21
140	4.44208	7477.05
141	4.47238	7436.59
142	4.50209	7436
143	4.53211	7423.55
144	4.56443	7423.28
145	4.5943	7410.43
146	4.62574	7395.56
147	4.65609	7278.58
148	4.68651	7248.69
149	4.71782	7213.74
150	4.74822	7210.41
151	4.77859	7210.22
152	4.81189	7206.53
153	4.84309	7206.48
