# target=instancias/starrynight.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.0025765	7513.09
1	0.0297939	7511.84
2	0.0563885	7485.33
3	0.0828005	7484.9
4	0.109607	7484.8
5	0.136395	7477.3
6	0.162763	7468.74
7	0.18959	7460.92
8	0.217023	7429.17
9	0.243373	7412.22
10	0.269964	7381.75
11	0.297142	7380.16
12	0.324245	7359.16
13	0.351054	7356.52
14	0.377691	7342.52
15	0.404617	7335.47
16	0.432147	7334.93
17	0.458935	7327.44
18	0.485588	7318.24
19	0.512354	7310.82
20	0.539575	7257.97
21	0.566828	7254.94
22	0.593924	7248.08
23	0.620849	7233.04
24	0.647572	7201.06
25	0.674868	7185.35
26	0.702629	7177.49
27	0.730003	7176.79
28	0.757439	7141.58
29	0.784304	7133.56
30	0.81218	7126.06
31	0.840181	7104.82
32	0.8676	7075.07
33	0.895347	7074.08
34	0.922981	7054.76
35	0.950733	7041.07
36	0.97862	7035.66
37	1.00687	7027.32
38	1.03421	7022.1
39	1.0626	6998.06
40	1.09098	6991.52
41	1.11919	6983.24
42	1.14702	6982.77
43	1.1764	6955.88
44	1.20383	6945.92
45	1.2311	6944.47
46	1.25959	6933.55
47	1.28674	6921.02
48	1.31472	6902.1
49	1.34389	6880.3
50	1.37513	6877.6
51	1.40429	6846.39
52	1.43221	6843.05
53	1.46014	6786.47
54	1.48865	6785.8
55	1.51787	6771.11
56	1.54665	6757.08
57	1.57558	6751.77
58	1.60347	6751.6
59	1.6318	6749.71
60	1.66156	6749.68
61	1.69017	6749.02
62	1.7183	6708.73
63	1.74651	6707.18
64	1.77509	6649.32
65	1.8042	6638.17
66	1.83229	6535.79
67	1.86129	6532.54
68	1.89018	6529.42
69	1.91813	6524.02
70	1.94743	6466.96
71	1.97545	6452.93
72	2.00342	6442.39
73	2.03208	6439.5
74	2.06206	6437.85
75	2.09128	6437.55
76	2.12	6426.74
77	2.14922	6422.36
78	2.17774	6378.49
79	2.20621	6355.02
80	2.23485	6318.71
81	2.26328	6318.45
82	2.29215	6297.75
83	2.32041	6295.1
84	2.34841	6286.19
85	2.37732	6268.65
86	2.40581	6260.82
87	2.43453	6243.91
88	2.463	6236.39
89	2.49163	6221.03
90	2.52083	6213.32
91	2.54976	6201.65
92	2.57845	6196.64
93	2.60662	6179.7
94	2.63521	6158.11
95	2.66432	6157.79
96	2.69386	6157.67
97	2.72284	6157.17
98	2.75175	6155.96
99	2.78034	6151.57
100	2.80862	6149.61
101	2.83719	6119.82
102	2.86661	6078.55
103	2.89515	6078.53
104	2.92381	6064.24
105	2.95242	6057.78
106	2.98172	6009.9
107	3.01068	5999.36
108	3.0391	5993.09
109	3.06869	5984.65
110	3.09788	5980.19
111	3.1264	5969.69
112	3.15512	5953.16
113	3.18415	5948.81
114	3.21376	5948.42
115	3.24221	5947.21
116	3.2711	5936.27
117	3.301	5931.96
118	3.32992	5931.66
119	3.3597	5890.79
120	3.38895	5860.56
121	3.41801	5859.46
122	3.44702	5846.92
123	3.47611	5823.81
124	3.50578	5812.77
125	3.53462	5812.47
126	3.56376	5783.9
127	3.59291	5782.94
128	3.62258	5776.14
129	3.65207	5760.88
130	3.68212	5725.92
131	3.71236	5714.92
132	3.74292	5714.29
133	3.77341	5713.82
134	3.80395	5706.94
135	3.83346	5705.28
136	3.86329	5705.28
137	3.89362	5691.87
138	3.92409	5676.73
139	3.9533	5674.36
140	3.98337	5654.89
141	4.01307	5641.74
142	4.04301	5606.59
143	4.07274	5596.69
144	4.10223	5587.59
145	4.13267	5579.74
146	4.16301	5518.91
147	4.19327	5493.83
148	4.22445	5484.72
149	4.25516	5481.78
150	4.28555	5479.5
151	4.31569	5462.24
152	4.3457	5451.05
153	4.37595	5432.93
154	4.40686	5432.86
155	4.43741	5427.39
156	1.98608	5424.86
157	2.01692	5421.53
158	2.04662	5368.17
159	2.07663	5366.99
160	2.10726	5358.6
161	2.13723	5345.93
162	2.16699	5331.43
163	2.19695	5314.11
164	2.2279	5312.37
165	2.25835	5309.79
166	2.28982	5277.3
167	2.32043	5271.04
168	2.35118	5254.22
169	2.38203	5254.13
170	2.4124	5231.66
171	2.44378	5224.3
172	2.4743	5214.71
173	2.50554	5213.06
174	2.53607	5198.46
175	2.56718	5197.27
176	2.599	5196.14
177	2.62966	5191.26
178	2.66101	5188.54
179	2.69192	5187.38
180	2.7235	5179.97
181	2.75436	5179.78
182	2.78518	5179.44
183	2.81649	5159.45
184	2.84879	5150.4
185	2.88116	5088.36
186	2.91212	5083.8
187	2.94388	5083.73
188	2.97609	5083.5
189	3.00733	5083.3
190	3.03872	5082.28
191	3.06995	5078.8
192	3.10135	5009.16
193	3.13308	4993.03
194	3.16443	4990.15
195	3.19631	4963.23
196	3.22862	4941.08
197	3.26058	4938.28
198	3.29261	4853.6
199	3.32403	4847.42
200	3.35592	4830.92
201	3.38737	4830.58
202	3.41894	4821.05
203	3.45054	4820.94
204	3.48226	4811.19
205	3.51374	4744.45
206	3.54546	4728.41
207	3.5772	4727.01
208	3.60989	4722.12
209	3.64236	4718.86
210	3.67393	4716.21
