# target=instancias/starrynight.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.0034301	7888.74
1	0.0481708	7883.62
2	0.0747835	7864.17
3	0.101558	7807.87
4	0.136982	7797.35
5	0.191715	7774.69
6	0.268595	7770.79
7	0.335574	7760.66
8	0.404575	7753.25
9	0.482408	7752.95
10	0.562758	7705.79
11	0.632533	7691.29
12	0.694776	7669.99
13	0.749163	7656.69
14	0.807333	7620.77
15	0.859512	7597.73
16	0.906146	7596.91
17	0.951114	7512.85
18	1.00734	7508.57
19	1.0881	7471.78
20	1.16101	7466.23
21	1.24311	7447.84
22	1.29549	7396.32
23	1.33336	7386.22
24	1.37611	7373.35
25	1.44636	7372.97
26	1.49958	7360.67
27	1.53689	7356.01
28	1.59393	7341.08
29	1.64375	7339.61
30	1.67374	7321.24
31	1.70951	7286.39
32	1.74845	7241.15
33	1.79018	7227
34	1.82864	7220.41
35	1.8603	7211.2
36	1.89121	7211.17
37	1.92012	7200.16
38	1.95606	7174.36
39	1.98765	7157.53
40	2.01823	7143.99
41	2.05225	7143.04
42	2.08343	7143.02
44	2.14945	7121.26
45	2.18382	7105.9
46	2.2199	7077.07
47	2.24782	7064.75
49	2.30419	7063.15
50	2.33382	7039.82
51	2.36208	7014.19
52	2.39441	7013.48
53	2.42258	7013.39
54	2.45756	7008.26
55	2.4931	7004.77
56	2.52486	7002.81
57	2.55487	6978.11
58	2.58413	6967.18
59	2.61181	6953.69
60	2.64243	6948.47
61	2.66995	6872.86
62	2.70943	6860.98
63	2.75187	6843.72
64	2.82078	6826.45
65	2.86133	6823.71
66	2.92063	6809.96
67	2.98891	6787.86
68	3.05808	6751.43
69	3.13678	6692.76
70	3.21745	6671.46
71	3.29843	6643.68
72	3.33717	6641.32
73	3.37128	6636.32
74	3.41202	6635.92
75	3.45176	6621.41
76	3.48717	6620.8
77	3.52258	6612.59
78	3.58433	6601.88
79	3.63426	6595.2
80	3.68811	6559.36
81	3.72178	6552.56
82	3.75665	6549.99
83	3.79135	6542.49
84	3.8254	6541.98
85	3.85915	6538.33
86	3.88746	6536.77
87	3.92293	6536.76
88	3.95433	6522.91
89	3.99999	6510.84
90	4.05555	6479.32
91	4.09366	6467.78
92	4.12642	6442.61
93	4.15544	6432.53
94	4.18428	6432.28
95	4.21452	6336.85
96	4.2436	6332.83
97	4.27436	6332.72
98	4.31766	6325.37
99	4.34766	6319.33
100	4.3805	6300.51
101	4.41184	6257.85
102	4.44113	6231.74
103	4.47099	6204
104	4.50286	6164.08
105	4.53553	6124.09
106	4.56979	6101.47
107	4.60166	6079.84
108	4.63798	6065.49
109	4.67294	6064.02
110	4.71243	6042.34
111	4.74434	6032.8
112	4.78096	6019.46
113	4.82567	6019.08
114	4.85953	6012.24
115	4.89172	5992.14
116	4.92093	5981.93
117	4.95125	5977.36
118	4.9915	5968.8
119	5.02845	5901.64
120	5.06128	5901.64
121	5.10026	5887.12
122	5.13428	5881.43
123	5.16456	5864.73
124	5.19574	5854.56
125	5.22628	5830.1
126	5.25594	5829.65
127	5.28788	5828.83
128	5.31999	5811.34
129	5.36314	5795.44
130	5.40914	5795.42
131	5.44341	5785.84
132	5.48815	5766.29
133	5.52154	5731.03
134	5.55417	5730.93
135	5.59538	5727.32
136	5.65601	5705.39
137	5.69873	5699.93
138	5.73182	5689.38
139	5.76179	5689.31
140	5.7937	5677.86
141	5.82374	5667.32
142	5.8543	5657.21
143	5.88879	5657.1
144	5.92672	5643.69
145	5.95682	5610.99
146	5.98684	5594.73
147	6.0164	5590.94
148	6.05316	5575.34
149	6.11585	5547.61
150	6.17006	5534.34
151	6.20442	5520.03
152	6.23591	5503.4
153	6.26775	5494.22
154	6.31103	5492.06
155	6.34214	5487.04
156	6.3778	5484.19
157	6.41357	5483.76
158	6.44565	5483.7
159	6.48839	5470.52
160	6.52485	5470.39
161	6.55705	5459.72
162	6.59386	5454.92
163	6.62604	5434.5
164	6.68152	5420.54
165	6.71593	5417.02
166	6.74638	5409.69
167	6.78069	5324.62
168	6.81451	5320.51
169	6.84661	5320.02
170	6.87744	5258.61
171	6.92043	5242.68
172	6.9547	5240.95
173	6.98601	5200.29
174	7.01697	5200.26
175	7.04794	5195.47
176	7.0792	5187.39
177	7.10996	5186.36
178	7.14563	5186.06
179	7.18666	5178.95
180	7.22507	5178.58
181	7.25665	5174.77
182	7.28929	5098.45
183	7.32016	5079.75
184	7.35146	5075.85
185	7.38355	5051.23
186	7.41543	5050.13
187	7.45007	5044.98
188	7.48177	5041.71
189	7.5144	5037.05
190	7.55353	5036.44
191	7.58928	4982.02
192	7.62253	4977.03
193	7.65762	4976.31
194	7.69191	4974.65
195	7.72842	4957.17
196	7.76059	4954.24
197	7.79714	4951.1
198	7.8326	4949.9
199	7.86815	4946.36
200	7.91096	4920.95
201	7.94507	4918.79
202	7.97866	4918.68
203	8.01035	4910.3
204	8.04287	4906.36
205	8.07522	4879.1
206	8.10729	4858.97
207	8.14373	4858.71
208	8.18095	4851.31
209	8.24109	4846.79
210	8.34251	4846.6
211	8.41333	4815.65
212	8.45005	4815.46
213	8.49513	4810.46
214	8.54738	4810.36
215	8.62748	4797.54
216	8.72246	4793.65
217	8.79322	4789.25
218	8.84288	4786.92
219	8.88105	4767.66
220	8.91314	4752.87
221	8.94571	4747.46
222	8.97904	4746.83
223	9.01524	4743.11
224	9.05172	4740.59
225	9.08396	4721.46
226	9.11701	4703.86
227	9.14849	4702.92
228	9.18223	4689.38
229	9.21938	4687.84
230	9.25714	4678
231	9.29094	4663.94
232	9.32392	4643.91
233	9.35978	4643.85
234	9.39257	4565.38
235	9.4259	4565.07
236	9.4579	4537.79
237	9.49799	4485.53
238	9.55585	4481.91
239	9.59375	4480.78
240	9.62969	4478.6
241	9.66206	4468.96
242	9.69456	4417.86
243	9.73176	4387.46
244	9.76768	4383.87
245	9.80331	4382.85
246	9.8362	4372.63
247	9.86826	4371.43
248	9.90043	4356.19
249	9.94795	4354.81
250	9.98046	4347.44
251	10.0144	4342.05
252	10.0492	4341.69
253	10.0824	4332.94
254	10.1153	4328.8
255	10.1478	4328.52
256	10.1798	4321.84
257	10.2123	4318.27
258	10.2443	4307.27
259	10.2777	4306.4
260	10.3096	4302.95
261	10.3431	4302.5
262	10.3768	4302.12
263	10.4098	4295.57
264	10.4424	4292.2
265	10.4744	4282.75
266	10.5062	4282.34
267	10.5384	4280.33
268	10.5716	4279.23
269	10.6175	4262.94
270	10.65	4220.03
271	10.6828	4199.93
272	10.7167	4198.88
273	10.75	4195.81
274	10.7837	4160.85
275	10.8165	4154.21
276	10.8487	4148.03
277	10.8804	4070.95
278	10.9135	4070.94
279	10.9454	4066.94
280	10.9779	4051.25
281	11.0117	4049.8
282	11.0449	4049.74
283	10.3677	4049.38
284	10.407	4032
285	10.4411	4030.61
286	10.4734	4017.14
287	10.5062	4014.51
288	10.539	3966.57
289	10.5723	3965.45
290	10.6052	3961.74
291	10.6399	3959.12
292	10.6736	3956.77
293	10.7065	3953.54
294	10.7418	3953.5
295	10.7747	3943.72
296	10.8084	3942.38
297	10.8431	3942.21
298	10.8761	3894.81
299	10.9096	3864.48
300	10.9449	3856.56
301	10.9789	3775.92
302	11.0138	3742.18
303	11.0489	3741.83
304	11.0845	3721.02
305	11.1173	3716.61
306	11.152	3715.71
307	11.1847	3705.5
308	11.2185	3703.24
309	11.251	3702.12
310	11.2847	3686.11
311	11.3194	3680.13
312	11.354	3676.97
313	11.3879	3673.92
314	11.4247	3673.78
315	11.4577	3668
316	11.4906	3665.08
317	11.5296	3663.76
318	11.5832	3663.71
319	11.6435	3662.65
320	11.6937	3647.11
321	11.7293	3644.52
322	11.7731	3631.08
323	11.8181	3630.54
324	11.8632	3627.33
325	11.9053	3621.9
326	11.952	3618.55
327	12.0002	3611.31
328	12.0495	3609.17
329	12.0952	3607.08
330	12.1428	3607.03
331	12.1882	3603.57
332	12.2306	3591.91
333	12.2661	3565.03
334	12.3013	3561.7
335	12.3358	3561.14
336	12.371	3558.64
337	12.4076	3557.82
338	12.4421	3552.4
339	12.484	3548.95
340	12.5186	3539.72
341	12.5527	3537.46
342	12.5884	3535.79
343	12.6242	3533.28
344	12.6601	3529.11
345	12.6938	3522.17
346	12.73	3521.78
347	12.7648	3520.83
348	12.7995	3516.54
349	12.8336	3516.47
350	12.8682	3486.53
351	12.9011	3482.92
352	12.9352	3463.43
353	12.9701	3457.91
354	13.0071	3417.08
355	13.0408	3414.58
356	13.0759	3413.35
357	13.1115	3322.46
358	13.1471	3322.3
359	13.1815	3288.01
360	13.216	3287.26
361	13.2529	3285.16
362	13.2868	3284.24
363	13.321	3277.47
364	13.3559	3255.66
365	13.3914	3239.12
366	13.4262	3237.56
367	13.4612	3236.54
368	13.4966	3228.36
369	13.5319	3227.65
370	13.5663	3225.93
371	13.6009	3204.32
372	13.6357	3181.67
373	13.6695	3175.47
374	13.7146	3172.23
375	13.7632	3170.34
376	13.8143	3170.3
377	13.8639	3167.64
378	13.9098	3164.53
379	13.9636	3163.93
380	14.0001	3156.8
381	14.0611	3149.11
382	14.1459	3149.1
383	14.1956	3149.09
384	14.233	3140.68
385	14.2704	3139.49
386	14.3057	3138.84
387	14.3427	3138.19
388	14.3802	3138.15
389	14.4174	3134.35
390	14.4592	3128.67
391	14.5494	3126.25
392	14.6617	3126.03
393	14.7792	3125.98
394	14.8917	3122.57
395	14.9895	3122.44
396	15.0669	3120.13
397	15.1291	3119.95
398	15.2153	3119.17
399	15.3057	3108.86
400	15.4042	3101.34
401	15.4923	3084.18
402	15.5899	3083.57
403	15.6764	3083.25
404	15.7291	3081.9
405	15.78	3076.76
406	15.8246	3075.96
407	15.8728	3070.41
408	15.919	3069.3
409	15.9573	3067.72
410	16.0047	3060.99
411	16.0423	3054.43
412	16.0872	3052.32
413	16.135	3050.31
414	16.1867	3049.69
415	16.2227	3049.07
416	16.2819	3048.92
417	16.3491	3044.13
418	16.3911	3034.16
419	16.4309	3034
420	16.4696	3033.65
421	16.5127	3032.39
422	16.554	3032.1
423	16.5901	3031.46
424	16.6267	3031.28
425	16.6643	3022.77
426	16.702	3022.56
427	16.7413	3022.47
428	16.7872	3021.92
429	16.8334	3021.54
430	16.8733	2996.88
431	16.9103	2996.24
432	16.9476	2990.55
433	16.9857	2988.85
434	17.0277	2988.74
435	17.074	2971.38
436	17.1128	2970.96
437	17.1804	2970.74
438	17.2299	2967.7
439	17.2775	2965.45
440	17.3594	2964.13
441	17.4193	2914.29
442	17.4601	2884.32
443	17.5064	2882.28
444	17.5905	2881.38
445	17.6901	2880.02
446	17.7771	2877.5
447	17.8455	2875.7
448	17.9366	2874.65
449	18.0143	2871.08
450	18.0561	2868.07
451	18.0959	2865.31
452	18.1318	2851.79
453	18.1766	2851.52
454	18.2312	2846.58
455	18.2698	2843.8
456	18.3174	2843.48
457	18.396	2842.16
458	18.4397	2842.07
459	18.4765	2831.8
461	18.5497	2831.28
462	18.5881	2830.26
463	18.6585	2828.86
464	18.7451	2822.35
465	18.8391	2790.26
466	18.8823	2787.73
467	18.9224	2787.62
468	18.9583	2776.55
469	18.9967	2771.84
470	19.0328	2771.76
471	19.0701	2765.73
472	19.1078	2761.5
473	19.1455	2750.7
474	19.1814	2749.99
475	19.2184	2749
476	19.2551	2740.73
477	19.2936	2739.19
478	19.3302	2729.38
479	19.3662	2729.37
480	19.4158	2725.41
481	19.4544	2725.02
482	19.4909	2708.6
483	19.5273	2708.6
484	19.5639	2706.27
485	19.6014	2696.93
486	19.6428	2693.43
487	19.6788	2690.82
488	19.715	2689.69
489	19.7515	2687.91
490	19.7885	2684.84
491	19.8283	2683.17
492	19.8759	2682.03
493	19.9282	2681.93
494	19.9723	2679.27
495	20.0091	2678.56
496	20.0477	2678.34
497	20.0858	2678.11
498	20.1238	2677.71
499	20.1639	2655.69
500	20.202	2655.29
501	20.2387	2654.79
502	20.275	2654.14
503	20.3123	2653.94
504	20.35	2651.38
505	20.3858	2651.25
506	20.4257	2642.3
507	20.4637	2578.71
508	20.5013	2577.86
509	20.5387	2577.74
510	20.5757	2547.54
511	20.6142	2508.43
512	20.653	2507.41
513	20.6978	2488.09
514	20.7352	2488.08
515	20.7742	2483.45
516	20.813	2483.38
517	20.8519	2482.81
518	20.8933	2482.73
519	20.9315	2481.16
520	20.968	2481.15
521	21.005	2477.39
522	21.0409	2435.11
523	21.0782	2402.56
524	21.1159	2396
525	21.155	2390.89
526	21.1994	2389.21
527	21.2358	2380.67
528	21.2738	2379.3
529	21.3114	2371.35
530	21.3485	2369.93
531	21.386	2356.03
532	21.4229	2352.26
533	21.4638	2350.73
534	21.5023	2350.17
535	21.5407	2344.12
536	21.5781	2342.51
537	21.6146	2341.58
538	21.6522	2341.46
540	21.7291	2332.17
541	21.7664	2330.68
542	21.8042	2330.67
543	21.8423	2329.99
544	21.883	2329.59
545	21.9215	2328.63
546	21.9584	2326.89
547	21.9977	2326.78
548	22.0356	2326.27
549	22.0734	2324.86
550	22.1129	2322.88
551	22.1526	2322.4
552	22.1907	2322.22
553	22.232	2321.75
554	22.2704	2321.7
555	22.3094	2320.17
556	22.3472	2319.78
557	22.3859	2318.6
558	22.4235	2316.77
559	22.4627	2307.2
560	22.5043	2305.08
561	22.545	2303.6
562	22.5821	2302.4
563	22.6196	2300.95
564	22.6569	2298.07
565	22.6958	2290.53
566	22.7357	2288.34
567	22.773	2287.09
568	22.8127	2285.92
569	22.8529	2285.72
570	22.8906	2279.23
571	22.9291	2278.51
572	22.9662	2272.28
573	23.006	2271.78
574	23.0432	2238.57
575	23.0806	2229.59
576	23.1181	2228.04
577	23.1558	2224
578	23.2344	2223.61
579	23.3245	2223.06
580	23.4042	2222.48
581	23.4465	2220.76
582	23.4859	2139.34
583	23.5272	2132.06
584	23.567	2130.81
585	23.6058	2130.52
586	23.6439	2129.6
587	23.6813	2127.77
588	23.7188	2119.19
589	23.757	2118.6
590	23.7954	2117.93
591	23.8331	2117.67
592	23.8714	2117.41
593	23.9092	2115.62
594	23.9505	2114.09
595	23.9883	2112.76
596	24.0279	2106.99
597	24.066	2105.48
598	24.1038	2102.92
599	24.151	2102.42
600	24.2209	2102.12
601	24.2595	2102.04
602	24.3019	2101.54
603	24.3447	2097.67
604	24.4309	2097.35
605	24.5083	2095.64
606	24.5519	2095.09
607	24.5918	2093.3
608	24.633	2090.3
609	24.6709	2085.08
610	24.7079	2072.66
611	24.7478	2065.74
612	24.7866	2062.41
613	24.8255	2058.61
614	24.865	2058.4
615	24.9024	2058.16
616	24.9412	2053.39
617	24.9795	2052.48
618	25.0187	2052.4
619	25.0563	2049.31
620	25.0961	2043.64
621	25.1341	2043.23
622	25.1725	2043.21
623	25.2108	2042.52
624	25.2498	2042.12
625	25.2886	2041.49
626	25.3301	2040.16
627	25.3716	2039.35
628	25.4098	2018.94
629	25.4497	2018.09
630	25.4942	2015.03
631	25.533	2012.82
632	25.5727	2011.16
633	25.6177	2006.12
634	25.6585	2005.78
635	25.6977	2001.63
636	25.737	2000.74
637	25.7793	1999.89
638	25.8177	1993.6
639	25.8581	1987.79
640	25.8977	1986.25
641	25.9369	1941.85
642	25.9765	1936.22
643	26.0157	1935.91
644	26.0545	1935
645	26.0974	1933.06
646	26.1455	1932.61
647	26.1862	1932.07
648	26.2245	1931.95
649	26.2658	1931.81
650	26.3061	1930.39
651	26.3462	1925.86
652	26.3901	1923.91
653	26.4292	1920.17
654	26.4681	1919.86
655	26.5065	1917.54
656	26.5454	1910.98
657	26.5865	1905.44
658	26.6261	1905.28
659	26.6694	1904.23
660	26.7127	1894.05
661	26.7535	1894.04
662	26.7926	1882.24
663	26.8328	1882.05
664	26.8728	1881.76
665	26.9202	1880.85
666	26.9592	1860.18
667	27.0001	1858.26
668	27.0382	1855.96
669	27.0778	1855.76
670	27.1182	1855.72
671	27.1693	1855.38
672	27.2135	1854.16
673	27.2581	1846.13
674	27.2989	1846.02
675	27.3381	1845.77
676	27.3871	1843.62
677	27.4301	1842.3
678	27.4706	1842
679	27.5141	1840.43
680	27.5551	1839.43
681	27.5935	1838.51
682	27.6557	1835.21
683	27.7074	1834.62
684	27.7497	1834.49
