# target=instancias/bach.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.006055	16724.9
1	0.0341956	16722.6
2	0.0595882	16700.8
3	0.0922823	16669.1
4	0.117319	16634.6
5	0.142953	16599.9
6	0.168491	16535.1
7	0.192117	16484.6
8	0.2158	16428.3
9	0.240654	16391.3
10	0.266654	16372.8
11	0.297899	16336.1
12	0.324814	16331.9
13	0.349981	16288.6
14	0.375837	16248.1
15	0.400323	16229.5
16	0.424789	16209.7
17	0.449671	16101.9
18	0.473831	16063.7
19	0.498701	16010.5
20	0.525529	15988.6
21	0.551081	15955.1
22	0.577132	15922.5
23	0.607183	15914.4
24	0.6338	15887.2
25	0.665498	15873.7
26	0.691514	15800.4
27	0.716402	15781.2
28	0.741779	15781.1
29	0.768316	15697.3
30	0.794236	15645.6
31	0.822986	15645.4
32	0.848452	15613.5
33	0.873891	15610.9
34	0.902387	15500.4
35	0.928625	15445.5
36	0.954052	15438.4
37	0.979934	15414
38	1.00758	15409.3
39	1.0337	15407.8
40	1.06089	15341.6
41	1.08858	15316
42	1.11432	15256.7
43	1.15464	15255.7
44	1.18615	15209.7
45	1.21801	15172
46	1.24527	15168.4
47	1.27089	15152
48	1.29621	15151.4
49	1.33105	15144.5
50	1.3634	15081
51	1.39006	15066.7
52	1.41916	15018.6
53	1.4461	15011.7
54	1.47336	14996.2
56	1.53029	14988.2
57	1.55883	14980.8
58	1.58685	14965.5
59	1.61286	14957
60	1.64021	14946.4
61	1.66583	14860.8
62	1.69927	14773.9
63	1.72797	14773.7
64	1.75402	14708.9
65	1.77922	14619.9
66	1.80663	14608.8
67	1.83333	14533.6
68	1.86364	14533.1
69	1.8897	14530.6
70	1.92125	14407.3
71	1.95411	14407.2
72	1.9887	14387.1
73	2.01872	14295.2
74	2.04551	14152.1
75	2.07495	14005.1
76	2.10951	14002.7
77	2.1385	14000.4
78	2.1666	13977.6
79	2.20341	13916.1
80	2.23082	13874.4
81	2.2674	13871.7
82	2.2948	13866.6
83	2.3223	13861.2
84	2.35061	13713.1
85	2.37979	13529.6
86	2.40798	13529.2
87	2.43674	13483.5
88	2.46323	13457.3
89	2.49033	13454.7
90	2.52044	13446.3
91	2.5485	13390.9
92	2.57755	13365.8
93	2.60817	13326
94	2.63909	13240.4
95	2.6716	13214.1
96	2.69871	13193
97	2.73276	13169.3
98	2.7673	13142.4
99	2.80568	13120.9
100	2.83601	13056.9
101	2.86614	12972.8
102	2.89583	12926.4
103	2.92225	12915
104	2.94914	12901.8
105	2.97665	12820.9
106	3.00527	12802.3
107	3.0328	12758.3
108	3.06151	12716.6
109	3.08769	12716.6
110	3.11729	12710.3
111	3.14553	12690.5
112	3.17429	12658
113	3.2093	12657.8
114	3.23789	12648.4
115	3.26498	12630.7
116	3.29245	12614.7
117	3.31939	12576.8
118	3.34589	12571.9
119	3.37462	12493
120	3.40262	12455.1
121	3.42998	12438.4
122	3.45707	12438
123	3.48385	12408.7
124	3.51904	12407.8
125	3.5464	12383.2
126	3.57465	12375.7
127	3.60343	12344.6
128	3.63207	12307.4
