# target=instancias/dali.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00234266	7982.42
1	0.0266707	7981.75
2	0.0508962	7977.89
3	0.0752685	7964.6
4	0.0994888	7962.84
5	0.123718	7953.41
7	0.172237	7908.8
8	0.196437	7903.81
9	0.220996	7868.12
10	0.246183	7866.33
11	0.271039	7807.11
12	0.295793	7806.58
13	0.320119	7806.53
14	0.344735	7799.84
15	0.369087	7796.33
16	0.393629	7779.86
17	0.418004	7770.6
18	0.442628	7769.04
19	0.467184	7768.52
20	0.49174	7767.04
21	0.516579	7736.06
22	0.541112	7735.86
23	0.565629	7735.3
24	0.590433	7717.46
25	0.615965	7704.03
26	0.641198	7702.9
27	0.666545	7700.88
28	0.691783	7700.77
29	0.716783	7700.56
30	0.741456	7691.91
31	0.766363	7690.52
32	0.791327	7688.08
33	0.816004	7684.29
34	0.840902	7683.33
35	0.865532	7668.04
36	0.890287	7666.79
37	0.915188	7662.98
38	0.940179	7623.6
39	0.965027	7596.1
40	0.991019	7573.58
41	1.01626	7570.27
42	1.04159	7570.26
43	1.06665	7562.39
44	1.09171	7545.44
45	1.1169	7497.8
46	1.14401	7495.87
47	1.17069	7484.79
48	1.19604	7475.56
49	1.22143	7462.45
50	1.24719	7450.31
51	1.27377	7447.92
52	1.30164	7444.73
53	1.32751	7443.44
54	1.3537	7411.03
55	1.3791	7366
56	1.4047	7365.49
57	1.43067	7364.28
58	1.45675	7362.42
59	1.48325	7362.29
60	1.50892	7357.62
61	1.53474	7296.79
62	1.56073	7294.45
63	1.58646	7265.84
64	1.61234	7263.33
65	1.63842	7251.6
66	1.66442	7251.32
67	1.6904	7216.36
68	1.71631	7197.47
69	1.74257	7151.22
70	1.76851	7114.12
71	1.79445	7113.92
72	1.8206	7106.89
73	1.8466	7100.83
74	1.87286	7047.49
75	1.8988	7045.58
76	1.92512	7035.53
77	1.9514	6970.63
78	1.97802	6960.36
79	2.00456	6929.73
80	2.03073	6897.35
81	2.05702	6896.48
82	2.08349	6895.9
83	2.11069	6893.78
84	2.13716	6892.96
85	2.16357	6853.84
86	2.18956	6848.78
87	2.21575	6846.68
88	2.24209	6837.41
89	2.26844	6837.35
90	2.29477	6832.66
91	2.32132	6832.64
92	2.34782	6823.55
93	2.3742	6823.18
94	2.40122	6822.83
95	2.42743	6801.95
96	2.45332	6799.72
97	2.48009	6795.49
98	2.50677	6786.23
99	2.53377	6785.52
100	2.56052	6744.04
101	2.58711	6736.56
102	2.6132	6736.43
103	2.63998	6732.32
104	2.66641	6730.4
105	2.69262	6725.26
106	2.7191	6725.14
107	2.74575	6687.23
108	2.77249	6648.61
109	2.79921	6644.55
110	2.82573	6640.58
111	2.85222	6636.2
112	2.87865	6620.85
113	2.90544	6620.62
114	2.93246	6613.47
115	2.95942	6596.38
116	2.98683	6593.39
117	3.01389	6571.83
118	3.04105	6472.78
119	3.06801	6421.95
120	3.09495	6420.56
121	3.12194	6417.6
122	3.14879	6404.2
123	3.17604	6403.2
124	3.20319	6401.79
125	3.23015	6401.53
126	3.25689	6398.14
127	3.28358	6395.7
128	3.31069	6395.28
129	3.33775	6390.55
130	3.36502	6376.72
131	3.39275	6353.97
132	3.4201	6349.72
133	3.44669	6340.26
134	3.47732	6315.77
135	3.50801	6301.46
136	3.53572	6238.61
137	3.56329	6162.29
138	3.59099	6159.41
139	3.61897	6158.49
140	3.64668	6112.22
141	3.67438	6111.22
142	3.70188	6106.02
143	3.7292	6027.91
144	3.75647	6027.83
145	3.78392	6027.36
146	3.81186	6006.11
147	3.8393	5964.58
148	3.86734	5957.45
149	3.89461	5954.09
150	3.92201	5943.71
151	3.94932	5937.59
152	3.97674	5936.8
153	4.00536	5934.17
154	4.03413	5933.95
155	4.06178	5927.38
156	4.08987	5927.35
157	4.11808	5916.14
158	4.14627	5905.73
