# target=instancias/mondriaan.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00222228	5420.78
1	0.0285334	5420.77
2	0.0549055	5406.81
3	0.0804168	5405.9
4	0.105068	5398.68
5	0.130391	5395.44
6	0.156312	5340.7
7	0.180692	5338.94
8	0.205326	5314.79
9	0.231863	5311
10	0.259519	5308.4
11	0.285003	5301.03
12	0.310178	5300.88
13	0.337171	5300.87
14	0.362846	5276.98
15	0.391305	5276.97
16	0.416518	5255.22
17	0.44176	5238.36
18	0.46648	5234.32
19	0.491324	5234.32
20	0.516454	5234.31
21	0.541086	5206.28
22	0.56672	5205.83
23	0.592861	5177.76
24	0.618454	5177
25	0.652139	5177
26	0.678405	5176.6
27	0.703884	5176.26
28	0.728271	5174.45
29	0.758272	5173.97
30	0.788842	5173.79
31	0.813697	5173.76
32	0.838849	5172.78
33	0.866151	5172.77
34	0.893485	5157.93
35	0.918354	5151.22
36	0.94588	5151.15
37	0.971117	5150.16
38	0.996891	5123.63
39	1.02209	5104.4
40	1.04961	5104.21
41	1.0801	5104.15
42	1.10651	5097.61
43	1.13108	5097.06
44	1.15861	5097.06
45	1.1839	5050.17
46	1.2097	5025.61
47	1.23498	5012.97
48	1.26333	5012.89
49	1.28977	4967.57
50	1.31541	4909.84
51	1.34276	4852.29
52	1.3711	4835.7
53	1.39882	4828.45
54	1.42898	4826.72
55	1.46529	4826.65
56	1.52149	4810.47
57	1.58311	4810.38
58	1.61744	4809.71
59	1.64706	4809.02
60	1.67533	4766.16
61	1.70201	4755.95
62	1.7298	4755.57
63	1.75594	4753.99
64	1.78479	4749.8
65	1.81064	4746.87
66	1.83861	4709.64
67	1.86831	4709.05
68	1.89404	4703.41
69	1.92152	4694.33
70	1.94925	4694.22
71	1.97598	4668.33
72	2.00163	4641.87
73	2.02755	4636.21
74	2.05425	4636.21
75	2.07978	4635.56
76	2.10653	4635.17
77	2.13365	4606
78	2.16099	4605.67
79	2.1902	4595.71
80	2.21957	4558.41
81	2.24709	4529.98
82	2.27355	4529.2
83	2.30065	4529.09
84	2.32677	4517.13
85	2.35563	4506.66
86	2.38276	4478.89
87	2.40946	4470.89
88	2.43866	4470.66
89	2.46706	4463.54
90	2.49451	4461.56
91	2.52193	4454.97
92	2.54841	4450
93	2.57492	4406.54
94	2.60133	4404.79
95	2.63062	4400.34
96	2.66181	4398.6
97	2.69176	4372.47
98	2.71836	4372.46
99	2.74505	4372.31
100	2.77234	4371.92
101	2.79838	4371.27
102	2.82468	4358.46
103	2.85064	4334.74
