# target=instancias/mondriaan.png T=340 iters=5000 K=32 seed=auto
iter	segundos	MSE
0	0.00223459	4640.14
1	0.0286674	4638.76
2	0.0555614	4625.23
3	0.0830905	4586.75
4	0.109412	4584.96
5	0.136299	4582.3
6	0.163292	4568.93
7	0.190357	4551.52
8	0.217388	4531.24
9	0.244913	4531.01
11	0.299449	4510.79
12	0.326099	4478.64
13	0.354352	4408.05
14	0.382806	4407.97
15	0.410485	4365.15
16	0.437585	4348.12
17	0.464599	4292.94
18	0.491959	4292.71
19	0.519665	4241.95
20	0.546929	4241.54
21	0.574479	4216.56
22	0.602026	4203.18
23	0.629566	4202.97
24	0.65836	4190.03
25	0.685859	4187.15
26	0.714019	4185.7
27	0.741567	4182.05
28	0.770312	4176.29
29	0.797684	4166.21
30	0.827083	4134.48
31	0.854398	4134.4
32	0.882042	4133.34
33	0.91115	4132.72
34	0.939758	4131.81
35	0.967996	4131.8
36	0.995475	4116.68
37	1.02435	4115.92
38	1.05233	4113.69
39	1.07998	4106.95
40	1.10766	4106.57
41	1.13709	4106.05
42	1.16533	4105.73
43	1.19304	4105.73
44	1.22354	4104.12
45	1.25168	4103.97
46	1.27978	4084.65
47	1.30834	4080.07
48	1.33639	4033.12
49	1.36559	4032.86
50	1.39325	4032.06
51	1.42166	4026.12
52	1.45025	4019.59
53	1.47885	3995.6
54	1.50671	3978.37
55	1.53484	3921.59
56	1.56365	3910.8
57	1.59175	3910.21
58	1.62	3910.21
59	1.64878	3909.95
60	1.67926	3905.81
61	1.70848	3902.73
62	1.73684	3890.91
63	1.76626	3882.17
64	1.79545	3851.56
65	1.82407	3851.46
66	1.8522	3848.14
67	1.88073	3842.23
68	1.91062	3832.67
69	1.93922	3812.49
70	1.96733	3803.68
71	1.99569	3795.31
72	2.02406	3794.61
73	2.05269	3788.12
74	2.08139	3783.35
75	2.11056	3783.15
76	2.13923	3782.64
77	2.16872	3782.61
78	2.20251	3778.12
79	2.23622	3758.4
80	2.26555	3754.93
81	2.29376	3754.91
82	2.32316	3743.61
83	2.35208	3743.29
84	2.38186	3743.2
85	2.41168	3739.87
86	2.44074	3732.97
87	2.47143	3730.69
88	2.50087	3730.48
89	2.53036	3694.38
90	2.55945	3683.79
91	2.59052	3680.28
92	2.62129	3673
93	2.65042	3672.49
94	2.68107	3663.71
95	2.71142	3652.52
96	2.74229	3651.8
97	2.77344	3647.87
98	2.80408	3639.73
99	2.83498	3639.65
100	2.87672	3639.47
101	2.96418	3638.48
102	3.02898	3612.54
